T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
14.45;1004.68;67.76;13.95;1003.80;65.82;1.98;0.24;-9.31;0.03;-0.06;-0.81;-19.11;38.05;-65.04;11504;
14.49;1004.77;66.40;14.05;1003.93;65.03;1.97;0.14;-9.33;0.03;-0.06;-0.81;-20.72;37.51;-64.53;16890;
14.53;1004.77;65.53;14.13;1003.90;64.54;2.07;0.23;-9.28;0.02;-0.06;-0.75;-20.90;36.62;-61.61;22277;
14.57;1004.71;65.19;14.20;1003.87;64.23;1.94;0.34;-9.28;0.01;-0.06;-0.75;-21.62;34.83;-61.61;27658;
14.61;1004.78;64.99;14.25;1003.90;64.14;2.72;0.09;-9.19;0.02;-0.06;-0.82;-30.90;32.33;-60.92;33042;
14.64;1004.78;64.94;14.31;1003.94;63.92;2.16;0.32;-9.18;0.05;-0.06;-0.79;-38.05;33.05;-61.95;38426;
14.66;1004.75;64.68;14.36;1003.89;63.76;1.84;-0.89;-9.59;0.06;-0.07;-1.07;-34.12;30.90;-61.26;42984;2020/01/31;14:51:51.00;53.51193;8.51222;1000000.00;11.45;255
14.65;1004.78;64.66;14.36;1003.92;63.81;2.19;-1.06;-9.57;0.13;-0.08;-1.14;-31.26;30.90;-61.61;43809;2020/01/31;14:51:52.00;53.51193;8.51229;1000000.00;11.07;255
14.66;1004.78;64.71;14.37;1003.93;63.76;1.89;-0.85;-9.32;0.17;-0.07;-1.16;-24.83;31.98;-58.52;44806;2020/01/31;14:51:53.00;53.51195;8.51234;1000000.00;10.91;255
14.66;1004.78;64.79;14.37;1003.91;63.78;2.30;-0.67;-8.82;0.06;-0.07;-1.14;-23.22;35.37;-58.00;45808;2020/01/31;14:51:54.00;53.51197;8.51236;1000000.00;12.37;255
14.66;1004.78;64.82;14.37;1003.89;63.79;2.89;0.70;-9.77;0.05;-0.10;-0.96;-19.83;38.41;-57.83;46807;2020/01/31;14:51:55.00;53.51201;8.51239;1000000.00;16.00;255
14.66;1004.78;64.84;14.38;1003.88;63.80;3.24;0.57;-9.61;-0.01;-0.08;-0.82;-19.29;37.51;-56.63;47808;2020/01/31;14:51:56.00;53.51205;8.51241;1000000.00;20.72;255
14.66;1004.73;64.86;14.38;1003.89;63.79;2.36;0.43;-8.72;0.01;-0.06;-0.80;-18.40;37.69;-57.15;48805;2020/01/31;14:51:57.00;53.51208;8.51243;1000000.00;16.35;255
14.67;1004.71;64.95;14.38;1003.87;63.77;2.41;0.49;-8.84;0.04;-0.07;-0.78;-18.58;38.59;-57.32;49809;2020/01/31;14:51:58.00;53.51211;8.51246;1000000.00;16.63;255
14.68;1004.73;65.07;14.39;1003.87;63.74;2.40;0.36;-8.89;0.04;-0.01;-0.80;-19.83;39.12;-56.12;50806;2020/01/31;14:51:59.00;53.51216;8.51249;1000000.00;18.61;255
14.68;1004.73;65.17;14.40;1003.85;63.67;1.98;0.45;-9.76;0.02;-0.16;-0.81;-19.65;38.94;-56.97;51806;2020/01/31;14:52:00.00;53.51220;8.51253;1000000.00;18.32;255
14.69;1004.72;65.25;14.41;1003.84;63.71;2.05;-0.19;-9.37;0.03;-0.07;-0.82;-18.22;38.23;-56.29;52809;2020/01/31;14:52:01.00;53.51224;8.51256;1000000.00;17.80;255
14.69;1004.74;65.28;14.41;1003.86;63.72;2.10;0.29;-9.54;0.04;-0.05;-0.80;-17.69;38.41;-57.49;53808;2020/01/31;14:52:02.00;53.51227;8.51258;1000000.00;16.50;255
14.70;1004.74;65.27;14.42;1003.89;63.83;1.92;0.10;-9.39;0.02;-0.07;-0.82;-18.58;38.94;-57.66;54807;2020/01/31;14:52:03.00;53.51231;8.51261;1000000.00;16.00;255
14.70;1004.76;65.30;14.42;1003.87;63.97;1.88;-0.26;-9.20;0.03;-0.06;-0.82;-19.65;36.08;-49.08;55809;2020/01/31;14:52:04.00;53.51234;8.51263;1000000.00;14.78;255
14.71;1004.76;65.33;14.43;1003.87;64.07;1.82;0.25;-9.40;0.02;-0.06;-0.80;-16.43;39.66;-58.00;56811;2020/01/31;14:52:05.00;53.51237;8.51266;1000000.00;13.41;255
14.71;1004.77;65.33;14.43;1003.90;64.12;2.11;0.14;-9.40;0.03;-0.05;-0.78;-20.90;39.48;-59.55;57812;2020/01/31;14:52:06.00;53.51240;8.51268;1000000.00;12.28;255
14.72;1004.77;65.32;14.44;1003.90;64.06;2.19;0.09;-9.14;0.02;-0.04;-0.79;-19.29;38.59;-55.26;58806;2020/01/31;14:52:07.00;53.51243;8.51270;1000000.00;12.43;255
14.72;1004.78;65.30;14.44;1003.92;64.02;2.01;0.04;-9.25;0.00;-0.04;-0.80;-19.65;38.23;-55.94;59807;2020/01/31;14:52:08.00;53.51246;8.51272;1000000.00;9.46;255
14.72;1004.76;65.28;14.45;1003.91;64.00;1.88;-0.77;-11.12;0.11;-0.08;-0.78;-18.22;39.66;-58.00;60809;2020/01/31;14:52:09.00;53.51248;8.51274;1000000.00;7.52;255
14.72;1004.74;65.23;14.46;1003.86;63.95;1.74;-0.28;-5.73;0.04;0.08;-0.81;-17.86;38.23;-57.32;61807;2020/01/31;14:52:10.00;53.51250;8.51275;1000000.00;7.46;255
14.73;1004.73;65.20;14.46;1003.84;63.91;2.09;0.07;-9.94;0.02;-0.00;-0.81;-18.94;37.16;-57.66;62811;2020/01/31;14:52:11.00;53.51251;8.51276;1000000.00;7.56;255
14.73;1004.69;65.14;14.47;1003.80;63.81;3.51;0.03;-9.06;0.03;-0.08;-0.80;-18.94;38.94;-59.38;63809;2020/01/31;14:52:12.00;53.51253;8.51277;1000000.00;5.59;255
14.73;1004.68;65.12;14.48;1003.84;63.83;2.75;0.00;-9.46;0.04;-0.07;-0.85;-19.11;38.05;-57.15;64809;2020/01/31;14:52:13.00;53.51255;8.51278;1000000.00;9.52;255
14.74;1004.67;65.10;14.48;1003.80;63.79;2.84;-1.64;-8.98;0.19;-0.09;-1.13;-18.40;39.84;-59.55;65809;2020/01/31;14:52:14.00;53.51258;8.51280;1000000.00;11.32;255
14.74;1004.67;65.08;14.49;1003.83;63.77;2.77;-2.41;-8.72;0.07;-0.05;-1.30;-17.86;45.73;-57.32;66807;2020/01/31;14:52:15.00;53.51261;8.51280;1000000.00;15.74;255
14.75;1004.69;65.04;14.49;1003.82;63.71;2.61;-2.35;-8.99;0.14;-0.06;-1.24;-19.11;54.48;-60.24;67813;2020/01/31;14:52:16.00;53.51264;8.51278;1000000.00;14.63;255
14.75;1004.65;65.03;14.50;1003.78;63.69;2.04;-0.71;-9.55;0.08;-0.08;-0.89;-23.04;57.34;-62.64;68810;2020/01/31;14:52:17.00;53.51268;8.51271;1000000.00;24.71;255
14.76;1004.73;65.01;14.51;1003.83;63.68;3.60;-0.30;-8.89;-0.00;0.01;-0.87;-23.94;58.24;-62.81;69812;2020/01/31;14:52:18.00;53.51271;8.51263;1000000.00;22.67;255
14.75;1004.70;65.02;14.52;1003.85;63.68;3.72;0.22;-9.01;0.03;-0.06;-0.78;-25.01;55.38;-60.06;70810;2020/01/31;14:52:19.00;53.51274;8.51255;1000000.00;28.30;255
14.76;1004.66;65.03;14.52;1003.83;63.73;3.45;0.36;-9.18;-0.01;-0.06;-0.79;-25.01;55.74;-61.44;71817;2020/01/31;14:52:20.00;53.51278;8.51243;1000000.00;36.15;255
14.77;1004.62;65.05;14.52;1003.73;63.73;3.97;0.21;-8.34;0.07;-0.12;-0.80;-25.19;55.20;-60.92;72808;2020/01/31;14:52:21.00;53.51284;8.51231;1000000.00;42.41;255
14.78;1004.60;65.06;14.52;1003.74;63.73;2.16;-0.73;-9.87;0.09;-0.05;-0.83;-22.33;55.56;-60.58;73810;2020/01/31;14:52:22.00;53.51289;8.51217;1000000.00;44.67;255
14.78;1004.68;65.07;14.53;1003.83;63.69;2.76;-0.68;-8.85;0.05;-0.06;-0.83;-23.58;57.52;-60.75;74809;2020/01/31;14:52:23.00;53.51293;8.51201;1000000.00;43.39;255
14.78;1004.58;65.07;14.54;1003.71;63.79;2.79;-1.12;-9.02;0.05;-0.07;-0.84;-25.90;56.27;-61.61;75810;2020/01/31;14:52:24.00;53.51299;8.51185;1000000.00;45.00;255
14.78;1004.57;65.05;14.55;1003.69;63.86;2.62;-0.11;-8.72;0.03;-0.10;-0.81;-25.72;56.45;-61.09;76811;2020/01/31;14:52:25.00;53.51304;8.51167;1000000.00;47.93;255
14.77;1004.52;65.01;14.57;1003.67;63.85;2.27;-0.29;-9.07;0.02;-0.03;-0.83;-26.26;55.91;-61.95;77809;2020/01/31;14:52:26.00;53.51309;8.51148;1000000.00;49.23;255
14.78;1004.53;64.99;14.57;1003.66;63.86;2.52;0.36;-9.58;0.02;-0.07;-0.82;-23.40;56.27;-60.92;78808;2020/01/31;14:52:27.00;53.51315;8.51130;1000000.00;51.80;255
14.79;1004.53;64.97;14.57;1003.65;63.86;1.63;-0.28;-9.06;0.01;-0.05;-0.81;-25.37;55.74;-61.09;79810;2020/01/31;14:52:28.00;53.51321;8.51110;1000000.00;52.86;255
14.78;1004.53;64.94;14.58;1003.71;63.94;1.68;-0.55;-10.20;0.02;-0.01;-0.81;-24.29;56.81;-60.06;80813;2020/01/31;14:52:29.00;53.51325;8.51091;1000000.00;50.86;255
14.78;1004.57;64.89;14.59;1003.70;63.92;2.21;0.23;-9.40;0.03;-0.04;-0.81;-25.55;56.99;-60.58;81811;2020/01/31;14:52:30.00;53.51330;8.51072;1000000.00;50.04;255
14.78;1004.56;64.87;14.59;1003.72;63.90;2.01;-0.54;-9.31;0.01;-0.05;-0.81;-25.37;57.52;-63.50;82808;2020/01/31;14:52:31.00;53.51335;8.51053;1000000.00;49.39;255
14.79;1004.54;64.86;14.60;1003.69;63.82;2.04;-0.68;-10.47;0.03;-0.01;-0.82;-26.26;56.99;-61.95;83809;2020/01/31;14:52:32.00;53.51341;8.51035;1000000.00;48.47;255
14.79;1004.57;64.86;14.60;1003.70;63.82;2.10;0.10;-8.66;0.06;-0.06;-0.79;-23.40;55.56;-62.64;84814;2020/01/31;14:52:33.00;53.51345;8.51017;1000000.00;47.41;255
14.79;1004.54;64.87;14.60;1003.70;63.77;2.01;-0.54;-9.24;0.01;-0.04;-0.81;-26.62;55.56;-62.29;85808;2020/01/31;14:52:34.00;53.51351;8.50999;1000000.00;48.36;255
14.80;1004.55;64.82;14.61;1003.70;63.69;1.68;-1.64;-8.74;0.05;-0.03;-0.82;-25.90;56.63;-61.61;86809;2020/01/31;14:52:35.00;53.51355;8.50979;1000000.00;55.02;255
14.80;1004.53;64.81;14.62;1003.64;63.67;2.08;-0.04;-8.94;0.02;-0.08;-0.79;-23.04;55.91;-60.92;87813;2020/01/31;14:52:36.00;53.51360;8.50960;1000000.00;49.78;255
14.81;1004.55;64.79;14.62;1003.68;63.62;2.30;-0.42;-9.34;0.02;-0.05;-0.81;-24.83;57.34;-61.26;88810;2020/01/31;14:52:37.00;53.51365;8.50943;1000000.00;47.39;255
14.81;1004.48;64.77;14.63;1003.58;63.71;2.59;-0.22;-10.09;0.07;-0.08;-0.80;-25.90;55.56;-60.92;89808;2020/01/31;14:52:38.00;53.51369;8.50923;1000000.00;54.37;255
14.82;1004.48;64.75;14.64;1003.62;63.60;2.01;-0.26;-9.49;0.01;-0.03;-0.81;-25.90;55.20;-62.64;90810;2020/01/31;14:52:39.00;53.51374;8.50905;1000000.00;47.34;255
14.83;1004.52;64.76;14.65;1003.66;63.57;1.92;-0.33;-8.71;0.05;-0.04;-0.80;-25.01;55.74;-61.44;91810;2020/01/31;14:52:40.00;53.51378;8.50889;1000000.00;44.63;255
14.83;1004.52;64.77;14.65;1003.66;63.53;2.23;0.34;-9.28;0.04;-0.06;-0.80;-25.01;57.16;-61.44;92808;2020/01/31;14:52:41.00;53.51384;8.50873;1000000.00;45.19;255
14.83;1004.51;64.78;14.65;1003.63;63.48;2.15;0.25;-9.15;0.01;-0.05;-0.81;-26.26;55.91;-62.29;93810;2020/01/31;14:52:42.00;53.51389;8.50857;1000000.00;45.21;255
14.84;1004.52;64.77;14.66;1003.65;63.48;2.21;0.04;-9.48;0.04;-0.02;-0.80;-25.55;56.99;-61.95;94810;2020/01/31;14:52:43.00;53.51393;8.50841;1000000.00;44.47;255
14.85;1004.48;64.79;14.67;1003.65;63.43;1.94;0.18;-8.11;-0.05;-0.11;-0.83;-29.83;49.48;-58.86;95810;2020/01/31;14:52:44.00;53.51398;8.50824;1000000.00;43.39;255
14.86;1004.54;64.79;14.67;1003.67;63.42;1.80;-0.85;-9.23;0.05;-0.07;-0.84;-23.76;59.13;-61.26;96807;2020/01/31;14:52:45.00;53.51402;8.50807;1000000.00;43.82;255
14.86;1004.56;64.79;14.68;1003.75;63.41;2.09;-0.74;-9.30;0.04;-0.02;-0.84;-26.44;57.88;-63.15;97815;2020/01/31;14:52:46.00;53.51406;8.50791;1000000.00;44.26;255
14.88;1004.57;64.79;14.69;1003.71;63.40;1.75;-0.41;-9.77;0.05;-0.05;-0.81;-26.97;55.91;-62.29;98806;2020/01/31;14:52:47.00;53.51409;8.50773;1000000.00;44.45;255
14.88;1004.57;64.77;14.70;1003.73;63.42;1.78;0.79;-9.29;0.02;-0.07;-0.75;-25.37;57.52;-60.75;99805;2020/01/31;14:52:48.00;53.51413;8.50758;1000000.00;40.15;255
14.89;1004.59;64.76;14.71;1003.76;63.40;1.55;0.45;-9.65;0.03;-0.05;-0.76;-26.26;57.70;-60.92;100803;2020/01/31;14:52:49.00;53.51417;8.50741;1000000.00;43.69;255
14.89;1004.59;64.74;14.71;1003.74;63.41;1.79;-1.98;-9.92;0.07;-0.07;-0.81;-24.47;54.84;-61.61;101806;2020/01/31;14:52:50.00;53.51420;8.50725;1000000.00;42.82;255
14.89;1004.63;64.70;14.72;1003.77;63.39;1.71;-0.92;-9.04;0.03;-0.11;-0.90;-25.55;57.70;-60.92;102807;2020/01/31;14:52:51.00;53.51424;8.50709;1000000.00;38.63;255
14.90;1004.63;64.66;14.72;1003.78;63.32;1.58;0.45;-10.44;0.04;-0.06;-0.83;-26.62;56.27;-60.58;103817;2020/01/31;14:52:52.00;53.51426;8.50692;1000000.00;35.98;255
14.90;1004.69;64.63;14.73;1003.86;63.31;0.74;-0.03;-9.46;0.01;-0.05;-0.80;-25.72;56.81;-61.09;104813;2020/01/31;14:52:53.00;53.51428;8.50676;1000000.00;34.65;255
14.90;1004.71;64.60;14.73;1003.87;63.29;0.32;0.00;-9.49;0.02;-0.05;-0.80;-26.62;56.63;-60.24;105808;2020/01/31;14:52:54.00;53.51430;8.50663;1000000.00;28.09;255
14.91;1004.76;64.57;14.75;1003.92;63.26;-0.12;-0.21;-9.95;0.03;-0.06;-0.80;-26.44;56.81;-60.75;106813;2020/01/31;14:52:55.00;53.51432;8.50653;1000000.00;21.45;255
14.91;1004.81;64.52;14.77;1003.94;63.41;0.89;0.10;-9.61;0.02;-0.06;-0.80;-26.97;55.20;-61.61;107808;2020/01/31;14:52:56.00;53.51433;8.50645;1000000.00;15.24;255
14.91;1004.81;64.45;14.79;1003.97;63.48;0.48;0.01;-9.64;0.02;-0.05;-0.80;-27.51;54.31;-59.38;108808;2020/01/31;14:52:57.00;53.51433;8.50641;1000000.00;9.91;255
14.92;1004.86;64.43;14.79;1003.96;63.55;1.59;-0.18;-9.50;0.03;-0.06;-0.81;-25.55;55.20;-60.92;109812;2020/01/31;14:52:58.00;53.51434;8.50638;1000000.00;4.72;255
14.93;1004.84;64.48;14.82;1003.98;63.55;1.52;-0.08;-9.52;0.03;-0.06;-0.81;-24.65;53.95;-61.44;110802;2020/01/31;14:52:59.00;53.51434;8.50637;1000000.00;2.61;255
14.94;1004.83;64.50;14.83;1003.99;63.60;1.78;-0.15;-9.49;0.03;-0.06;-0.81;-27.15;54.66;-61.78;111803;2020/01/31;14:53:00.00;53.51434;8.50636;1000000.00;0.96;255
14.93;1004.83;64.49;14.84;1003.99;63.58;2.10;-0.08;-9.32;0.03;-0.05;-0.81;-25.19;54.48;-60.92;112803;2020/01/31;14:53:01.00;53.51434;8.50636;1000000.00;0.19;255
14.93;1004.78;64.48;14.85;1003.97;63.60;2.20;-0.03;-9.20;0.03;-0.06;-0.81;-25.37;56.09;-62.47;113804;2020/01/31;14:53:02.00;53.51434;8.50636;1000000.00;0.11;255
14.94;1004.84;64.46;14.86;1003.98;63.57;2.23;-0.10;-9.14;0.03;-0.05;-0.81;-25.90;55.91;-60.24;114803;2020/01/31;14:53:03.00;53.51434;8.50636;1000000.00;0.04;255
14.94;1004.86;64.44;14.86;1004.00;63.48;2.05;-0.06;-9.40;0.03;-0.06;-0.81;-25.37;55.74;-61.78;115804;2020/01/31;14:53:04.00;53.51434;8.50636;1000000.00;0.04;255
14.94;1004.85;64.46;14.87;1004.02;63.41;2.09;-0.11;-9.40;0.03;-0.06;-0.81;-25.90;54.84;-61.95;116803;2020/01/31;14:53:05.00;53.51434;8.50636;1000000.00;0.06;255
14.95;1004.84;64.46;14.87;1004.01;63.32;2.11;-0.09;-9.46;0.03;-0.06;-0.81;-25.01;55.38;-60.41;117804;2020/01/31;14:53:06.00;53.51434;8.50636;1000000.00;0.15;255
14.94;1004.80;64.43;14.87;1003.96;63.26;2.16;-0.10;-9.32;0.03;-0.06;-0.80;-26.08;55.74;-61.78;118803;2020/01/31;14:53:07.00;53.51434;8.50636;1000000.00;0.06;255
14.95;1004.79;64.40;14.86;1003.95;63.19;2.05;-0.14;-9.41;0.03;-0.06;-0.81;-26.80;55.38;-61.44;119803;2020/01/31;14:53:08.00;53.51435;8.50637;1000000.00;0.15;255
14.95;1004.77;64.39;14.86;1003.93;63.14;2.05;-0.12;-9.35;0.03;-0.06;-0.81;-26.80;55.38;-60.75;120803;2020/01/31;14:53:09.00;53.51434;8.50637;1000000.00;0.06;255
14.95;1004.74;64.37;14.87;1003.89;63.09;2.01;-0.17;-9.48;0.03;-0.06;-0.81;-25.55;55.20;-61.61;121803;2020/01/31;14:53:10.00;53.51434;8.50637;1000000.00;0.20;255
14.95;1004.75;64.34;14.87;1003.89;63.04;2.24;-0.15;-9.25;0.03;-0.06;-0.81;-27.87;55.02;-60.75;122804;2020/01/31;14:53:11.00;53.51434;8.50637;1000000.00;0.04;255
14.96;1004.73;64.32;14.87;1003.90;62.92;1.96;-0.25;-9.49;0.03;-0.06;-0.81;-26.62;55.56;-60.92;123804;2020/01/31;14:53:12.00;53.51434;8.50637;1000000.00;0.07;255
14.96;1004.76;64.32;14.87;1003.96;62.99;2.08;-0.15;-9.35;0.03;-0.06;-0.81;-26.26;55.91;-59.55;124804;2020/01/31;14:53:13.00;53.51434;8.50637;1000000.00;0.11;255
14.95;1004.77;64.31;14.88;1003.90;63.00;2.16;-0.15;-9.38;0.03;-0.06;-0.81;-26.08;55.02;-62.12;125808;2020/01/31;14:53:14.00;53.51434;8.50637;1000000.00;0.06;255
14.95;1004.77;64.32;14.89;1003.90;62.97;2.24;-0.06;-9.14;0.03;-0.05;-0.81;-26.97;56.63;-60.58;126803;2020/01/31;14:53:15.00;53.51434;8.50637;1000000.00;0.07;255
14.95;1004.76;64.32;14.89;1003.91;62.97;2.09;-0.17;-9.40;0.03;-0.06;-0.81;-25.55;55.20;-61.61;127809;2020/01/31;14:53:16.00;53.51434;8.50637;1000000.00;0.07;255
14.95;1004.76;64.31;14.90;1003.89;62.99;2.02;-0.13;-9.43;0.03;-0.06;-0.81;-26.80;56.81;-61.78;128806;2020/01/31;14:53:17.00;53.51434;8.50636;1000000.00;0.15;255
14.96;1004.74;64.28;14.92;1003.94;63.02;2.11;-0.16;-9.36;0.03;-0.06;-0.81;-26.62;55.56;-60.58;129804;2020/01/31;14:53:18.00;53.51434;8.50636;1000000.00;0.11;255
14.96;1004.77;64.27;14.92;1003.91;62.99;2.22;-0.17;-9.16;0.03;-0.05;-0.81;-25.37;55.74;-60.75;130803;2020/01/31;14:53:19.00;53.51434;8.50636;1000000.00;0.09;255
14.95;1004.75;64.25;14.93;1003.93;63.00;2.09;-0.30;-9.38;0.03;-0.06;-0.81;-26.62;54.84;-60.58;131807;2020/01/31;14:53:20.00;53.51434;8.50636;1000000.00;0.06;255
14.96;1004.78;64.23;14.94;1003.93;62.95;2.00;-0.16;-9.46;0.03;-0.06;-0.81;-24.83;55.91;-61.61;132803;2020/01/31;14:53:21.00;53.51434;8.50636;1000000.00;0.07;255
14.96;1004.77;64.21;14.94;1003.91;62.93;2.23;0.04;-9.13;0.03;-0.05;-0.81;-25.72;54.66;-60.75;133804;2020/01/31;14:53:22.00;53.51434;8.50636;1000000.00;0.11;255
14.96;1004.74;64.19;14.95;1003.88;62.89;2.07;-0.17;-9.45;0.03;-0.06;-0.81;-26.26;56.27;-62.29;134804;2020/01/31;14:53:23.00;53.51434;8.50636;1000000.00;0.11;255
14.96;1004.76;64.19;14.95;1003.86;62.77;2.17;-0.17;-9.18;0.03;-0.05;-0.81;-24.29;56.81;-62.12;135804;2020/01/31;14:53:24.00;53.51434;8.50636;1000000.00;0.04;255
14.97;1004.73;64.19;14.95;1003.88;62.81;2.05;-0.03;-9.45;0.03;-0.06;-0.80;-25.37;57.16;-63.15;136804;2020/01/31;14:53:25.00;53.51434;8.50636;1000000.00;0.07;255
14.97;1004.78;64.19;14.96;1003.90;62.82;2.18;-0.13;-9.25;0.03;-0.06;-0.81;-26.62;56.27;-60.92;137804;2020/01/31;14:53:26.00;53.51434;8.50636;1000000.00;0.00;255
14.97;1004.75;64.18;14.98;1003.93;62.87;1.98;-0.18;-9.44;0.03;-0.06;-0.81;-25.55;55.91;-61.61;138804;2020/01/31;14:53:27.00;53.51434;8.50636;1000000.00;0.09;255
14.98;1004.80;64.18;14.99;1003.91;62.90;2.02;-0.15;-9.48;0.03;-0.06;-0.81;-25.01;55.74;-61.44;139821;2020/01/31;14:53:28.00;53.51434;8.50636;1000000.00;0.15;255
14.97;1004.74;64.17;15.00;1003.93;62.80;2.06;-0.20;-9.40;0.03;-0.06;-0.81;-25.72;56.09;-62.12;140811;2020/01/31;14:53:29.00;53.51434;8.50636;1000000.00;0.06;255
14.98;1004.76;64.16;15.02;1003.94;62.92;2.18;-0.08;-9.22;0.02;-0.06;-0.80;-25.37;55.74;-61.09;141812;2020/01/31;14:53:30.00;53.51434;8.50636;1000000.00;0.13;255
14.98;1004.71;64.12;15.03;1003.91;62.91;2.61;0.14;-9.21;0.02;-0.05;-0.81;-26.26;56.27;-62.29;142810;2020/01/31;14:53:31.00;53.51434;8.50636;1000000.00;0.11;255
14.98;1004.71;64.07;15.03;1003.87;62.83;2.88;-0.08;-9.14;0.03;-0.05;-0.81;-24.65;56.81;-62.47;143812;2020/01/31;14:53:32.00;53.51433;8.50636;1000000.00;1.19;255
14.98;1004.72;64.02;15.03;1003.89;62.81;2.17;-0.01;-9.08;0.02;-0.05;-0.81;-25.72;56.09;-63.84;144825;2020/01/31;14:53:33.00;53.51434;8.50635;1000000.00;3.70;255
14.98;1004.73;63.99;15.04;1003.91;62.78;2.09;-0.12;-9.40;0.03;-0.06;-0.80;-26.08;56.45;-60.06;145828;2020/01/31;14:53:34.00;53.51434;8.50633;1000000.00;3.46;255
14.99;1004.75;63.99;15.04;1003.90;62.66;3.41;-0.28;-9.46;0.03;-0.07;-0.80;-24.29;54.66;-63.15;146821;2020/01/31;14:53:35.00;53.51435;8.50632;1000000.00;5.65;255
14.99;1004.71;63.99;15.04;1003.87;62.63;4.19;-0.04;-8.76;0.01;-0.03;-0.77;-24.83;55.56;-61.26;147824;2020/01/31;14:53:36.00;53.51435;8.50629;1000000.00;9.70;255
14.99;1004.70;63.98;15.03;1003.89;62.57;4.00;0.24;-8.84;-0.01;-0.02;-0.75;-25.01;58.24;-54.92;148822;2020/01/31;14:53:37.00;53.51436;8.50624;1000000.00;14.65;255
14.98;1004.63;63.99;15.03;1003.81;62.53;1.75;0.08;-9.83;0.01;-0.06;-0.74;-25.37;55.02;-59.38;149821;2020/01/31;14:53:38.00;53.51438;8.50617;1000000.00;19.21;255
14.99;1004.71;64.00;15.04;1003.92;62.51;2.89;0.01;-8.89;0.03;-0.06;-0.76;-25.90;53.41;-59.55;150822;2020/01/31;14:53:39.00;53.51440;8.50611;1000000.00;18.96;255
14.99;1004.70;64.00;15.03;1003.84;62.53;2.95;0.23;-9.56;0.02;-0.09;-0.79;-23.04;56.99;-62.98;151821;2020/01/31;14:53:37.00;53.51443;8.50603;1000000.00;20.83;255
14.99;1004.70;63.99;15.03;1003.88;62.44;2.62;-1.00;-9.16;0.02;-0.05;-0.88;-22.33;56.27;-63.67;152821;2020/01/31;14:53:38.00;53.51446;8.50596;1000000.00;23.32;255
14.99;1004.69;63.98;15.03;1003.89;62.43;2.63;-2.17;-8.74;0.07;-0.07;-1.08;-25.55;55.20;-61.95;153822;2020/01/31;14:53:39.00;53.51448;8.50587;1000000.00;24.84;255
15.00;1004.68;63.97;15.04;1003.87;62.43;2.17;-3.12;-9.60;0.13;-0.21;-1.10;-28.94;58.59;-62.81;154820;2020/01/31;14:53:40.00;53.51449;8.50577;1000000.00;25.78;255
15.00;1004.76;63.98;15.04;1003.95;62.44;2.34;-2.54;-9.40;0.11;-0.03;-1.10;-35.37;57.52;-62.47;155821;2020/01/31;14:53:41.00;53.51449;8.50566;1000000.00;28.30;255
15.00;1004.70;63.98;15.04;1003.85;62.44;2.51;-1.77;-9.32;0.04;-0.14;-1.06;-37.34;56.27;-64.70;156822;2020/01/31;14:53:42.00;53.51446;8.50554;1000000.00;30.52;255
15.00;1004.68;63.99;15.04;1003.80;62.42;3.41;-1.37;-9.89;0.03;0.02;-0.96;-40.19;54.84;-65.04;157825;2020/01/31;14:53:43.00;53.51440;8.50543;1000000.00;34.65;255
15.01;1004.58;64.01;15.05;1003.74;62.44;3.08;0.38;-9.44;0.04;-0.18;-0.81;-41.09;52.88;-64.53;158824;2020/01/31;14:53:44.00;53.51433;8.50532;1000000.00;39.19;255
15.01;1004.66;64.02;15.06;1003.81;62.47;1.93;0.53;-9.66;0.03;-0.08;-0.80;-39.84;52.70;-64.35;159824;2020/01/31;14:53:45.00;53.51425;8.50520;1000000.00;42.32;255
15.02;1004.62;64.02;15.07;1003.74;62.57;2.55;0.02;-9.32;0.02;-0.03;-0.80;-41.80;52.52;-64.53;160822;2020/01/31;14:53:46.00;53.51417;8.50508;1000000.00;41.80;255
15.02;1004.56;64.03;15.07;1003.73;62.49;2.80;-0.58;-9.67;0.04;-0.05;-0.81;-40.01;53.23;-65.21;161822;2020/01/31;14:53:47.00;53.51409;8.50495;1000000.00;43.56;255
15.03;1004.57;64.04;15.07;1003.70;62.48;2.49;0.07;-8.96;0.03;-0.06;-0.80;-38.94;52.52;-62.81;162826;2020/01/31;14:53:48.00;53.51401;8.50482;1000000.00;45.34;255
15.04;1004.56;64.05;15.06;1003.73;62.45;2.57;0.71;-8.36;-0.00;-0.05;-0.81;-37.87;53.95;-64.18;163825;2020/01/31;14:53:49.00;53.51393;8.50468;1000000.00;46.56;255
15.04;1004.59;64.05;15.05;1003.77;62.46;2.62;0.17;-10.17;0.00;-0.05;-0.82;-39.84;53.41;-65.38;164826;2020/01/31;14:53:50.00;53.51385;8.50454;1000000.00;47.06;255
15.03;1004.59;64.05;15.06;1003.74;62.49;2.01;0.18;-9.21;0.03;-0.07;-0.80;-41.27;53.06;-63.67;165823;2020/01/31;14:53:51.00;53.51376;8.50440;1000000.00;47.41;255
