T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
20.66;989.84;49.72;20.70;990.13;50.27;0.15;0.15;-9.65;-0.00;-0.00;0.00;-35.73;11.43;24.37;11468;
20.70;989.84;49.58;20.74;990.14;50.15;0.19;0.16;-9.65;0.00;-0.00;-0.00;-34.30;10.72;25.74;16848;
20.74;989.84;49.59;20.78;990.12;50.10;0.15;0.16;-9.67;-0.00;-0.00;-0.00;-35.55;10.18;24.54;22233;
20.75;989.83;49.77;20.82;990.13;50.23;0.18;0.16;-9.65;-0.00;0.00;-0.00;-35.19;11.97;24.54;27611;
20.78;989.80;50.19;20.83;990.11;50.27;0.17;0.14;-9.68;-0.00;0.00;-0.00;-34.48;11.61;24.20;32992;
20.79;989.82;49.77;20.85;990.13;50.25;0.16;0.16;-9.65;-0.00;-0.00;-0.00;-35.37;11.43;26.08;38374;
20.80;989.84;49.77;20.87;990.11;50.27;0.16;0.17;-9.64;-0.00;0.00;0.00;-35.37;11.43;25.06;43754;
20.79;989.80;49.49;20.86;990.15;50.03;0.15;0.15;-9.70;-0.00;-0.00;-0.00;-34.66;12.15;26.08;49141;
20.79;989.88;49.51;20.85;990.13;49.97;0.16;0.15;-9.68;-0.00;0.00;0.00;-35.55;10.90;25.23;54518;
20.79;989.83;49.51;20.86;990.16;50.04;0.17;0.15;-9.65;0.00;0.00;-0.00;-36.44;11.79;24.37;59897;
20.80;989.84;49.67;20.88;990.16;50.18;0.17;0.15;-9.67;0.00;0.00;0.00;-35.73;11.08;25.06;65275;
20.81;989.86;49.76;20.89;990.10;50.34;0.17;0.14;-9.63;0.00;-0.00;0.00;-35.91;11.25;25.57;70654;
20.83;989.86;49.78;20.91;990.17;50.19;0.16;0.15;-9.66;0.00;0.00;-0.00;-36.44;12.50;26.43;76035;
20.85;989.86;49.65;20.92;990.17;50.17;0.16;0.15;-9.68;-0.00;-0.00;0.00;-34.30;11.43;24.37;81416;
20.86;989.88;49.55;20.93;990.14;50.03;0.15;0.13;-9.69;0.00;-0.00;-0.00;-36.26;10.54;25.23;86797;
20.87;989.87;49.50;20.94;990.17;49.98;0.13;0.13;-9.67;-0.00;-0.00;0.00;-35.55;10.90;24.88;92178;
20.88;989.87;49.48;20.93;990.16;50.00;0.17;0.14;-9.66;-0.00;-0.00;-0.00;-34.83;10.90;25.23;97560;
