T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
17.18;1002.16;55.27;14.88;1001.24;60.80;1.87;0.11;-8.58;0.05;-0.01;0.01;-27.87;56.81;-59.38;392198;2020/01/31;06:04:47.00;53.35136;8.45840;1000000.00;53.49;255
17.19;1002.13;55.29;14.89;1001.26;60.85;2.47;0.06;-8.84;0.06;0.05;0.02;-29.12;59.13;-60.58;393196;2020/01/31;06:04:48.00;53.35134;8.45817;1000000.00;53.54;255
17.21;1002.18;55.35;14.89;1001.25;60.85;2.11;0.35;-9.46;-0.02;0.01;0.01;-30.01;60.02;-59.03;394193;2020/01/31;06:04:49.00;53.35133;8.45795;1000000.00;54.00;255
17.21;1002.16;55.38;14.90;1001.27;60.87;2.15;0.40;-8.71;-0.01;0.00;0.01;-28.94;59.67;-60.75;395195;2020/01/31;06:04:50.00;53.35131;8.45773;1000000.00;54.43;255
17.22;1002.14;55.42;14.90;1001.20;60.84;1.96;-0.54;-8.61;0.04;-0.06;0.00;-28.58;59.31;-58.69;396199;2020/01/31;06:04:51.00;53.35129;8.45750;1000000.00;54.82;255
17.22;1002.15;55.45;14.90;1001.17;60.90;2.63;0.07;-9.34;-0.01;-0.01;0.00;-28.94;59.31;-60.41;397196;2020/01/31;06:04:52.00;53.35128;8.45727;1000000.00;56.12;255
17.21;1002.13;55.46;14.90;1001.24;60.90;2.52;0.50;-8.52;0.04;-0.06;0.01;-29.12;58.41;-60.58;398192;2020/01/31;06:04:53.00;53.35126;8.45703;1000000.00;56.99;255
17.21;1002.09;55.45;14.90;1001.21;60.93;2.68;0.70;-9.44;-0.01;-0.03;0.02;-29.83;60.20;-59.55;399194;2020/01/31;06:04:54.00;53.35125;8.45679;1000000.00;58.17;255
17.21;1002.13;55.49;14.90;1001.19;60.86;2.42;0.27;-9.44;0.01;-0.01;-0.00;-28.94;58.95;-59.38;400194;2020/01/31;06:04:55.00;53.35123;8.45655;1000000.00;59.25;255
17.21;1002.15;55.50;14.90;1001.17;60.86;2.62;0.50;-9.80;0.01;-0.01;0.01;-30.37;58.24;-58.00;401192;2020/01/31;06:04:56.00;53.35121;8.45630;1000000.00;59.99;255
17.22;1002.09;55.50;14.89;1001.12;60.84;2.43;0.72;-9.81;-0.01;0.01;0.01;-29.83;59.84;-58.86;402194;2020/01/31;06:04:57.00;53.35120;8.45605;1000000.00;61.52;255
17.22;1002.10;55.50;14.89;1001.14;60.82;2.42;0.79;-9.48;-0.01;0.00;0.02;-28.22;59.31;-58.69;403191;2020/01/31;06:04:58.00;53.35118;8.45579;1000000.00;62.49;255
17.22;1002.02;55.51;14.90;1001.10;60.85;2.01;-0.06;-9.75;0.01;-0.02;0.04;-29.12;59.13;-59.89;404194;2020/01/31;06:04:59.00;53.35116;8.45553;1000000.00;63.25;255
17.23;1002.07;55.57;14.90;1001.11;60.75;2.89;-0.05;-9.52;0.01;0.01;0.02;-28.76;60.92;-58.86;405195;2020/01/31;06:05:00.00;53.35115;8.45526;1000000.00;64.23;255
17.23;1002.09;55.56;14.90;1001.15;60.78;2.46;0.25;-9.08;-0.01;0.02;0.03;-27.69;61.63;-58.86;406194;2020/01/31;06:05:01.00;53.35115;8.45499;1000000.00;65.34;255
17.23;1002.08;55.52;14.90;1001.14;60.81;2.49;0.68;-9.06;-0.03;0.01;0.03;-27.15;60.02;-58.35;407190;2020/01/31;06:05:02.00;53.35115;8.45471;1000000.00;65.95;255
17.22;1002.05;55.46;14.89;1001.12;60.85;2.42;0.48;-9.35;0.01;-0.00;0.02;-28.58;61.81;-58.35;408190;2020/01/31;06:05:03.00;53.35115;8.45443;1000000.00;67.17;255
17.22;1001.99;55.46;14.89;1001.12;60.88;2.41;0.58;-9.04;-0.03;0.01;0.02;-26.62;60.92;-59.55;409191;2020/01/31;06:05:04.00;53.35115;8.45415;1000000.00;68.04;255
17.22;1001.98;55.41;14.90;1001.07;60.87;2.43;-0.51;-10.16;0.02;-0.02;0.01;-25.90;60.56;-59.89;410195;2020/01/31;06:05:05.00;53.35117;8.45386;1000000.00;69.10;255
17.22;1002.02;55.34;14.91;1001.10;60.74;2.65;-0.16;-9.27;-0.01;-0.01;0.00;-27.33;61.63;-59.89;411196;2020/01/31;06:05:06.00;53.35118;8.45356;1000000.00;70.56;255
17.23;1001.94;55.30;14.91;1001.04;60.67;2.69;-0.30;-9.14;0.01;-0.01;-0.00;-26.62;60.20;-59.21;412195;2020/01/31;06:05:07.00;53.35119;8.45327;1000000.00;71.82;255
17.23;1001.99;55.29;14.92;1001.04;60.63;2.47;0.23;-9.09;-0.00;-0.01;-0.00;-27.33;61.63;-58.18;413195;2020/01/31;06:05:08.00;53.35120;8.45296;1000000.00;72.64;255
17.23;1001.90;55.30;14.92;1000.95;60.62;2.27;-0.35;-8.86;-0.01;-0.01;0.00;-27.69;60.56;-60.24;414197;2020/01/31;06:05:09.00;53.35121;8.45266;1000000.00;74.08;255
17.24;1001.96;55.30;14.92;1000.97;60.61;2.58;0.16;-9.68;-0.08;0.01;-0.00;-26.44;60.74;-60.41;415195;2020/01/31;06:05:10.00;53.35123;8.45235;1000000.00;75.21;255
17.23;1001.91;55.34;14.93;1000.92;60.58;2.37;0.57;-9.16;-0.03;-0.01;0.01;-26.97;59.84;-58.86;416195;2020/01/31;06:05:11.00;53.35124;8.45203;1000000.00;76.27;255
17.23;1001.89;55.40;14.94;1001.00;60.55;1.96;0.33;-8.94;0.02;-0.04;0.01;-27.15;60.74;-61.09;417191;2020/01/31;06:05:12.00;53.35125;8.45171;1000000.00;77.38;255
17.22;1001.84;55.43;14.95;1000.87;60.53;2.55;-0.29;-10.22;-0.07;0.02;-0.01;-25.90;60.56;-60.24;418195;2020/01/31;06:05:13.00;53.35126;8.45139;1000000.00;77.08;255
17.23;1001.86;55.47;14.96;1000.96;60.53;1.98;-0.33;-10.17;-0.02;-0.01;-0.01;-25.90;61.27;-59.89;419196;2020/01/31;06:05:14.00;53.35127;8.45107;1000000.00;77.95;255
17.23;1001.83;55.49;14.96;1000.86;60.53;2.07;0.10;-9.27;-0.03;0.00;-0.01;-25.72;57.88;-58.69;420194;2020/01/31;06:05:15.00;53.35128;8.45074;1000000.00;77.78;255
17.23;1001.83;55.51;14.96;1000.87;60.52;2.37;-0.65;-9.57;0.01;0.01;-0.02;-27.15;57.88;-58.00;421201;2020/01/31;06:05:16.00;53.35129;8.45042;1000000.00;77.34;255
17.24;1001.85;55.53;14.96;1000.93;60.63;2.52;-0.28;-9.63;0.02;0.02;-0.03;-27.87;59.31;-60.06;422196;2020/01/31;06:05:17.00;53.35129;8.45010;1000000.00;77.15;255
17.24;1001.86;55.54;14.97;1000.95;60.66;1.53;-0.50;-8.78;0.00;-0.00;-0.03;-28.76;57.70;-59.21;423195;2020/01/31;06:05:18.00;53.35129;8.44978;1000000.00;77.84;255
17.24;1001.93;55.53;14.97;1001.02;60.72;2.02;-0.99;-9.69;0.01;-0.03;-0.03;-27.87;57.88;-58.00;424201;2020/01/31;06:05:19.00;53.35129;8.44945;1000000.00;77.93;255
17.24;1001.90;55.54;14.98;1000.97;60.67;2.27;-0.39;-9.32;0.03;-0.02;-0.02;-29.12;58.77;-59.55;425198;2020/01/31;06:05:20.00;53.35128;8.44913;1000000.00;78.12;255
17.25;1001.87;55.56;14.99;1000.95;60.66;2.27;-0.47;-8.95;0.03;-0.03;-0.02;-29.83;58.77;-57.49;426193;2020/01/31;06:05:21.00;53.35126;8.44880;1000000.00;77.93;255
17.26;1001.82;55.57;15.00;1000.97;60.65;2.04;0.45;-10.50;0.04;0.05;0.01;-28.40;59.13;-57.83;427191;2020/01/31;06:05:22.00;53.35124;8.44848;1000000.00;78.25;255
17.27;1001.84;55.57;15.00;1000.91;60.66;2.00;0.41;-9.47;-0.00;0.01;0.01;-29.65;60.38;-58.35;428192;2020/01/31;06:05:23.00;53.35122;8.44816;1000000.00;77.45;255
17.27;1001.93;55.57;15.01;1001.03;60.67;1.78;0.20;-9.41;0.00;0.02;-0.00;-30.19;60.92;-59.89;429193;2020/01/31;06:05:24.00;53.35120;8.44785;1000000.00;74.89;255
17.27;1001.95;55.58;15.02;1001.02;60.68;1.37;-0.90;-8.68;0.01;-0.02;0.00;-28.94;60.38;-58.69;430194;2020/01/31;06:05:25.00;53.35118;8.44754;1000000.00;72.69;255
17.27;1001.99;55.56;15.02;1001.04;60.73;1.45;0.23;-9.80;-0.03;-0.01;0.00;-29.12;59.49;-59.21;431193;2020/01/31;06:05:26.00;53.35115;8.44725;1000000.00;70.52;255
17.26;1002.02;55.50;15.03;1001.08;60.77;2.12;0.58;-10.09;0.00;0.03;0.02;-29.83;61.27;-58.86;432194;2020/01/31;06:05:27.00;53.35113;8.44696;1000000.00;68.54;255
17.27;1002.02;55.50;15.04;1001.08;60.70;1.53;-0.36;-9.74;0.00;0.00;0.01;-29.30;59.67;-61.09;433197;2020/01/31;06:05:28.00;53.35112;8.44668;1000000.00;66.43;255
17.27;1002.11;55.49;15.05;1001.15;60.74;1.61;0.59;-9.14;-0.01;0.01;0.01;-29.30;60.38;-59.72;434192;2020/01/31;06:05:29.00;53.35110;8.44641;1000000.00;63.95;255
17.28;1002.12;55.49;15.06;1001.19;60.74;1.54;-0.23;-9.01;0.01;-0.01;0.01;-28.94;60.74;-60.75;435192;2020/01/31;06:05:30.00;53.35109;8.44614;1000000.00;62.56;255
17.27;1002.12;55.50;15.08;1001.18;60.73;0.75;-0.45;-9.90;0.04;-0.01;0.01;-28.22;58.59;-59.38;436195;2020/01/31;06:05:31.00;53.35107;8.44589;1000000.00;60.47;255
17.27;1002.17;55.53;15.09;1001.19;60.62;1.01;0.35;-9.64;-0.06;-0.00;-0.00;-28.94;61.09;-58.69;437197;2020/01/31;06:05:32.00;53.35107;8.44564;1000000.00;56.80;255
17.28;1002.15;55.56;15.11;1001.25;60.60;1.07;0.56;-10.22;-0.03;0.02;0.00;-27.87;60.74;-59.03;438211;2020/01/31;06:05:33.00;53.35106;8.44542;1000000.00;51.87;255
17.29;1002.23;55.62;15.14;1001.33;60.64;0.91;0.40;-9.04;-0.03;0.00;0.00;-28.22;61.09;-58.35;439198;2020/01/31;06:05:34.00;53.35105;8.44521;1000000.00;47.10;255
17.31;1002.28;55.67;15.15;1001.33;60.64;0.90;-0.79;-9.77;-0.02;-0.02;0.00;-27.51;61.09;-58.69;440202;2020/01/31;06:05:35.00;53.35104;8.44503;1000000.00;41.78;255
17.31;1002.34;55.70;15.16;1001.36;60.52;0.71;-0.34;-9.67;-0.00;-0.01;-0.00;-27.15;60.74;-61.09;441204;2020/01/31;06:05:36.00;53.35104;8.44487;1000000.00;36.00;255
17.32;1002.36;55.69;15.17;1001.38;60.37;0.65;0.03;-9.43;0.03;-0.03;0.01;-28.05;60.20;-60.58;442200;2020/01/31;06:05:37.00;53.35103;8.44473;1000000.00;30.65;255
17.32;1002.38;55.57;15.18;1001.49;60.21;0.21;-0.23;-9.55;-0.00;0.02;0.01;-28.22;59.67;-59.03;443199;2020/01/31;06:05:38.00;53.35103;8.44461;1000000.00;24.96;255
17.32;1002.44;55.40;15.18;1001.52;60.05;-0.67;0.23;-9.79;0.01;0.01;0.01;-27.33;60.92;-59.55;444195;2020/01/31;06:05:39.00;53.35103;8.44453;1000000.00;17.09;255
17.32;1002.46;55.24;15.19;1001.54;59.99;0.27;0.00;-9.77;0.00;0.01;0.00;-28.58;60.38;-57.32;445194;2020/01/31;06:05:40.00;53.35102;8.44448;1000000.00;7.65;255
17.31;1002.46;55.17;15.20;1001.55;59.91;1.99;-0.01;-9.46;0.00;0.02;0.00;-28.05;58.77;-59.21;446193;2020/01/31;06:05:41.00;53.35102;8.44447;1000000.00;0.78;255
17.32;1002.44;55.10;15.21;1001.54;59.79;2.02;-0.01;-9.40;-0.00;-0.00;0.00;-27.87;60.02;-58.69;447188;2020/01/31;06:05:42.00;53.35102;8.44446;1000000.00;0.35;255
17.33;1002.47;55.07;15.22;1001.54;59.79;2.02;0.02;-9.46;0.00;-0.00;0.00;-27.15;61.81;-59.03;448188;2020/01/31;06:05:43.00;53.35102;8.44446;1000000.00;0.09;255
17.33;1002.47;55.07;15.22;1001.56;59.74;2.08;-0.04;-9.39;0.00;0.00;0.00;-29.65;61.45;-58.35;449188;2020/01/31;06:05:44.00;53.35102;8.44446;1000000.00;0.11;255
17.34;1002.47;55.08;15.22;1001.55;59.72;2.03;-0.03;-9.41;-0.00;-0.00;0.00;-28.05;59.49;-59.55;450192;2020/01/31;06:05:45.00;53.35102;8.44446;1000000.00;0.00;255
17.34;1002.48;55.09;15.22;1001.55;59.70;2.08;0.11;-9.47;-0.00;-0.00;0.00;-28.05;60.56;-59.89;451196;2020/01/31;06:05:46.00;53.35102;8.44446;1000000.00;0.00;255
17.34;1002.46;55.08;15.23;1001.50;59.68;2.08;-0.01;-9.34;-0.00;0.00;0.00;-27.15;60.38;-61.09;452190;2020/01/31;06:05:47.00;53.35102;8.44446;1000000.00;0.02;255
17.33;1002.46;55.07;15.23;1001.54;59.61;2.08;0.02;-9.48;0.00;-0.00;0.00;-28.05;59.84;-58.18;453188;2020/01/31;06:05:48.00;53.35102;8.44446;1000000.00;0.00;255
17.34;1002.43;55.05;15.24;1001.57;59.64;2.10;0.07;-9.31;-0.00;0.00;0.00;-27.87;60.02;-60.06;454190;2020/01/31;06:05:49.00;53.35102;8.44446;1000000.00;0.04;255
17.33;1002.48;55.03;15.24;1001.53;59.69;2.04;-0.13;-9.40;0.00;-0.00;0.00;-29.48;61.27;-59.89;455188;2020/01/31;06:05:50.00;53.35102;8.44447;1000000.00;0.02;255
17.34;1002.49;55.08;15.24;1001.54;59.71;2.17;-0.08;-9.28;-0.00;0.00;0.00;-27.33;59.84;-59.89;456190;2020/01/31;06:05:51.00;53.35102;8.44447;1000000.00;0.02;255
17.34;1002.48;55.15;15.25;1001.57;59.72;2.09;0.09;-9.35;-0.00;0.00;0.00;-27.69;60.92;-61.26;457201;2020/01/31;06:05:52.00;53.35102;8.44447;1000000.00;0.04;255
17.35;1002.46;55.20;15.25;1001.56;59.80;2.13;-0.00;-9.26;-0.00;0.00;0.00;-26.08;60.02;-60.75;458194;2020/01/31;06:05:53.00;53.35102;8.44447;1000000.00;0.07;255
17.34;1002.47;55.23;15.26;1001.56;59.83;2.06;0.04;-9.46;-0.00;-0.00;0.00;-28.22;60.38;-59.03;459196;2020/01/31;06:05:54.00;53.35102;8.44447;1000000.00;0.09;255
17.35;1002.49;55.25;15.27;1001.55;59.86;2.13;0.09;-9.38;-0.00;0.00;0.00;-28.76;60.92;-60.24;460192;2020/01/31;06:05:55.00;53.35102;8.44447;1000000.00;0.06;255
17.35;1002.49;55.26;15.27;1001.56;59.96;2.03;-0.06;-9.44;0.00;-0.00;0.00;-28.05;60.92;-58.18;461193;2020/01/31;06:05:56.00;53.35102;8.44447;1000000.00;0.07;255
17.35;1002.47;55.29;15.28;1001.56;60.09;2.05;-0.00;-9.40;-0.00;0.00;0.00;-28.22;61.09;-59.38;462198;2020/01/31;06:05:57.00;53.35102;8.44447;1000000.00;0.02;255
17.34;1002.48;55.34;15.28;1001.56;60.14;2.10;-0.05;-9.40;0.00;-0.00;0.00;-26.97;60.92;-59.21;463194;2020/01/31;06:05:58.00;53.35102;8.44447;1000000.00;0.06;255
17.34;1002.48;55.39;15.28;1001.60;60.24;2.05;-0.08;-9.38;0.00;0.00;0.00;-28.05;61.27;-60.92;464189;2020/01/31;06:05:59.00;53.35102;8.44447;1000000.00;0.22;255
17.34;1002.48;55.42;15.28;1001.55;60.20;2.02;-0.09;-9.45;0.00;-0.00;0.00;-28.22;59.67;-59.72;465191;2020/01/31;06:06:00.00;53.35102;8.44447;1000000.00;0.02;255
17.35;1002.46;55.46;15.29;1001.53;60.19;2.11;0.07;-9.29;-0.00;0.00;0.00;-27.51;60.38;-61.44;466192;2020/01/31;06:06:01.00;53.35102;8.44447;1000000.00;0.04;255
17.35;1002.46;55.48;15.29;1001.54;60.29;2.05;0.07;-9.45;-0.00;-0.00;0.00;-28.40;60.20;-60.58;467190;2020/01/31;06:06:02.00;53.35102;8.44447;1000000.00;0.04;255
17.36;1002.51;55.50;15.30;1001.57;60.27;2.03;0.06;-9.40;-0.00;0.00;0.00;-26.97;61.27;-60.92;468194;2020/01/31;06:06:03.00;53.35102;8.44447;1000000.00;0.04;255
17.35;1002.50;55.51;15.32;1001.59;60.22;2.05;0.11;-9.42;-0.00;-0.00;0.00;-28.05;60.56;-59.55;469198;2020/01/31;06:06:04.00;53.35102;8.44447;1000000.00;0.07;255
17.36;1002.50;55.54;15.33;1001.58;60.18;2.12;-0.02;-9.35;0.00;0.00;0.00;-27.69;59.49;-60.24;470190;2020/01/31;06:06:05.00;53.35102;8.44447;1000000.00;0.04;255
17.36;1002.51;55.56;15.34;1001.58;60.07;1.99;-0.12;-9.47;0.00;-0.00;0.00;-28.22;61.81;-58.35;471191;2020/01/31;06:06:06.00;53.35102;8.44447;1000000.00;0.00;255
17.37;1002.49;55.57;15.36;1001.60;60.04;2.09;-0.14;-9.32;0.00;0.00;0.00;-27.15;61.81;-61.44;472190;2020/01/31;06:06:07.00;53.35102;8.44447;1000000.00;0.02;255
17.37;1002.52;55.60;15.37;1001.60;59.94;2.10;-0.03;-9.45;0.00;-0.00;0.00;-28.22;60.02;-59.38;473192;2020/01/31;06:06:08.00;53.35102;8.44447;1000000.00;0.04;255
17.38;1002.48;55.64;15.38;1001.58;59.89;2.15;0.03;-9.35;-0.00;0.00;0.00;-29.12;61.63;-62.29;474190;2020/01/31;06:06:09.00;53.35102;8.44447;1000000.00;0.06;255
17.38;1002.48;55.68;15.40;1001.58;59.76;2.04;0.01;-9.41;-0.00;-0.00;0.00;-27.87;60.02;-61.44;475203;2020/01/31;06:06:10.00;53.35102;8.44447;1000000.00;0.11;255
17.40;1002.49;55.69;15.41;1001.56;59.66;2.10;0.07;-9.30;-0.00;0.00;0.00;-27.51;61.09;-61.44;476191;2020/01/31;06:06:11.00;53.35102;8.44447;1000000.00;0.04;255
17.40;1002.49;55.70;15.41;1001.58;59.56;2.07;0.03;-9.43;0.00;-0.00;0.00;-27.51;59.67;-60.41;477192;2020/01/31;06:06:12.00;53.35102;8.44447;1000000.00;0.04;255
17.40;1002.45;55.70;15.42;1001.57;59.52;2.10;-0.02;-9.31;0.00;0.00;0.00;-27.15;60.38;-61.09;478193;2020/01/31;06:06:13.00;53.35102;8.44447;1000000.00;0.04;255
17.41;1002.49;55.70;15.42;1001.57;59.52;2.13;0.11;-9.27;-0.00;0.00;0.00;-26.80;60.74;-57.66;479188;2020/01/31;06:06:14.00;53.35102;8.44447;1000000.00;0.06;255
17.40;1002.47;55.69;15.42;1001.53;59.51;2.11;-0.11;-9.30;0.00;0.00;0.00;-28.76;60.20;-58.86;480196;2020/01/31;06:06:15.00;53.35102;8.44448;1000000.00;0.04;255
17.40;1002.50;55.66;15.43;1001.57;59.54;1.99;-0.07;-9.43;-0.00;-0.00;0.00;-28.58;60.74;-57.66;481197;2020/01/31;06:06:16.00;53.35102;8.44448;1000000.00;0.06;255
17.40;1002.50;55.63;15.43;1001.55;59.44;2.16;0.11;-9.27;-0.00;0.00;0.00;-28.76;60.92;-60.24;482191;2020/01/31;06:06:17.00;53.35102;8.44448;1000000.00;0.02;255
17.40;1002.50;55.61;15.43;1001.56;59.36;2.11;-0.04;-9.31;0.00;0.00;0.00;-27.69;60.92;-58.18;483190;2020/01/31;06:06:18.00;53.35102;8.44448;1000000.00;0.02;255
17.40;1002.50;55.61;15.44;1001.58;59.26;2.04;-0.01;-9.48;-0.00;-0.00;0.00;-28.58;60.02;-60.06;484192;2020/01/31;06:06:19.00;53.35102;8.44448;1000000.00;0.04;255
17.40;1002.52;55.59;15.44;1001.62;59.28;2.13;0.01;-9.34;-0.00;0.00;0.00;-27.87;61.81;-60.75;485189;2020/01/31;06:06:20.00;53.35102;8.44448;1000000.00;0.07;255
17.41;1002.51;55.58;15.44;1001.58;59.29;2.10;0.06;-9.35;0.00;0.00;0.00;-27.87;59.67;-60.41;486193;2020/01/31;06:06:21.00;53.35102;8.44448;1000000.00;0.04;255
17.41;1002.51;55.53;15.45;1001.57;59.38;2.10;-0.06;-9.41;0.00;-0.00;0.00;-27.69;61.27;-59.21;487199;2020/01/31;06:06:22.00;53.35102;8.44448;1000000.00;0.09;255
17.41;1002.51;55.52;15.45;1001.61;59.39;2.17;0.07;-9.34;-0.00;0.00;0.00;-27.87;60.38;-59.72;488190;2020/01/31;06:06:23.00;53.35102;8.44448;1000000.00;0.02;255
17.41;1002.46;55.50;15.45;1001.55;59.46;2.12;0.03;-9.30;-0.00;0.00;0.00;-27.69;59.84;-58.86;489190;2020/01/31;06:06:24.00;53.35102;8.44448;1000000.00;0.02;255
17.42;1002.47;55.49;15.46;1001.53;59.51;2.13;-0.05;-9.37;0.00;0.00;0.00;-28.58;60.38;-59.38;490191;2020/01/31;06:06:25.00;53.35102;8.44448;1000000.00;0.00;255
17.41;1002.47;55.49;15.47;1001.56;59.50;3.38;-0.13;-8.96;-0.00;-0.00;0.00;-27.51;62.17;-60.75;491194;2020/01/31;06:06:26.00;53.35102;8.44448;1000000.00;0.20;255
17.41;1002.46;55.50;15.47;1001.52;59.56;3.90;-0.08;-9.09;0.01;-0.01;0.00;-26.97;62.34;-61.26;492201;2020/01/31;06:06:27.00;53.35102;8.44447;1000000.00;4.87;255
17.41;1002.45;55.52;15.47;1001.48;59.63;4.02;-0.21;-9.06;0.00;0.06;0.01;-28.05;62.34;-58.86;493200;2020/01/31;06:06:28.00;53.35102;8.44443;1000000.00;11.57;255
17.42;1002.50;55.55;15.48;1001.54;59.67;2.21;0.74;-8.95;-0.03;0.03;0.08;-28.05;60.92;-58.52;494196;2020/01/31;06:06:29.00;53.35102;8.44437;1000000.00;16.32;255
17.42;1002.45;55.60;15.48;1001.52;59.72;2.91;2.15;-9.27;-0.09;0.01;0.33;-26.97;61.63;-57.49;495194;2020/01/31;06:06:30.00;53.35102;8.44430;1000000.00;16.58;255
17.42;1002.39;55.66;15.48;1001.45;59.78;3.18;2.43;-8.98;-0.12;0.03;0.46;-21.97;60.56;-59.55;496193;2020/01/31;06:06:31.00;53.35103;8.44423;1000000.00;17.98;255
17.43;1002.35;55.67;15.50;1001.43;59.77;2.90;3.18;-8.93;-0.11;0.01;0.48;-16.97;54.13;-55.77;497196;2020/01/31;06:06:32.00;53.35106;8.44418;1000000.00;19.56;255
17.43;1002.35;55.66;15.50;1001.43;59.76;4.41;1.22;-9.12;-0.01;-0.01;0.25;-13.22;49.66;-54.92;498202;2020/01/31;06:06:33.00;53.35111;8.44415;1000000.00;22.87;255
17.43;1002.35;55.63;15.50;1001.43;59.80;4.15;0.22;-8.66;-0.03;0.00;0.06;-15.36;48.95;-55.26;499194;2020/01/31;06:06:34.00;53.35118;8.44415;1000000.00;28.95;255
17.43;1002.33;55.65;15.49;1001.41;59.84;2.41;0.00;-9.32;-0.01;-0.03;0.02;-13.76;49.13;-55.77;500195;2020/01/31;06:06:35.00;53.35126;8.44415;1000000.00;35.17;255
17.41;1002.34;55.61;15.48;1001.38;59.89;3.10;0.11;-9.13;-0.01;0.02;0.02;-15.54;46.62;-54.06;501195;2020/01/31;06:06:36.00;53.35135;8.44416;1000000.00;36.50;255
17.40;1002.31;55.52;15.49;1001.40;59.89;3.74;0.01;-9.33;-0.00;-0.01;0.01;-15.90;47.70;-53.71;502195;2020/01/31;06:06:37.00;53.35145;8.44418;1000000.00;39.95;255
17.40;1002.34;55.53;15.51;1001.39;59.85;3.19;0.78;-9.24;0.01;0.03;0.02;-13.58;47.16;-54.92;503193;2020/01/31;06:06:38.00;53.35155;8.44420;1000000.00;44.11;255
17.40;1002.19;55.54;15.54;1001.32;59.77;3.75;0.02;-9.07;-0.00;0.02;0.01;-14.65;46.80;-54.92;504203;2020/01/31;06:06:39.00;53.35167;8.44422;1000000.00;48.37;255
17.41;1002.20;55.54;15.55;1001.32;59.75;3.32;-0.11;-8.97;-0.02;0.00;0.01;-13.22;48.59;-55.26;505196;2020/01/31;06:06:40.00;53.35180;8.44425;1000000.00;52.62;255
17.41;1002.21;55.57;15.54;1001.30;59.73;3.59;-0.11;-8.84;-0.03;-0.01;0.02;-14.83;46.98;-54.74;506198;2020/01/31;06:06:41.00;53.35194;8.44427;1000000.00;56.97;255
17.39;1002.22;55.53;15.54;1001.32;59.73;1.84;0.75;-9.72;0.01;-0.00;0.04;-14.47;47.34;-54.06;507195;2020/01/31;06:06:42.00;53.35208;8.44431;1000000.00;60.12;255
17.38;1002.11;55.43;15.54;1001.26;59.73;3.16;0.26;-9.23;-0.00;0.00;0.03;-14.83;46.62;-53.71;508194;2020/01/31;06:06:43.00;53.35223;8.44435;1000000.00;59.91;255
17.38;1002.12;55.34;15.53;1001.23;59.74;2.89;0.34;-8.85;-0.00;0.00;0.02;-14.83;45.55;-55.77;509196;2020/01/31;06:06:44.00;53.35237;8.44440;1000000.00;62.49;255
17.39;1002.09;55.27;15.54;1001.19;59.64;3.63;0.88;-8.72;-0.00;-0.02;0.03;-15.90;44.48;-53.03;510194;2020/01/31;06:06:45.00;53.35253;8.44446;1000000.00;65.28;255
17.40;1002.06;55.24;15.54;1001.19;59.60;2.81;1.23;-8.88;-0.01;-0.01;0.04;-13.40;43.77;-53.37;511208;2020/01/31;06:06:46.00;53.35269;8.44452;1000000.00;68.30;255
17.40;1002.05;55.21;15.55;1001.13;59.58;3.37;0.26;-10.08;0.02;0.03;0.02;-14.47;46.27;-53.03;512200;2020/01/31;06:06:47.00;53.35286;8.44460;1000000.00;71.34;255
17.40;1002.05;55.25;15.55;1001.13;59.67;3.29;0.40;-9.39;-0.00;0.01;0.03;-13.93;44.66;-55.94;513202;2020/01/31;06:06:48.00;53.35304;8.44469;1000000.00;74.14;255
17.41;1002.04;55.28;15.56;1001.17;59.72;1.76;-0.26;-9.03;-0.01;-0.03;0.02;-14.83;46.27;-54.74;514203;2020/01/31;06:06:49.00;53.35321;8.44479;1000000.00;77.19;255
17.41;1002.03;55.32;15.57;1001.16;59.75;2.17;0.30;-8.96;-0.01;0.02;0.03;-14.83;43.05;-53.71;515202;2020/01/31;06:06:50.00;53.35340;8.44489;1000000.00;76.75;255
17.42;1002.12;55.39;15.58;1001.17;59.77;2.70;0.43;-9.54;-0.00;0.01;0.02;-13.93;45.73;-54.92;516208;2020/01/31;06:06:51.00;53.35358;8.44501;1000000.00;75.67;255
17.42;1002.03;55.47;15.58;1001.09;59.88;2.72;0.58;-8.78;0.01;-0.00;0.02;-15.90;44.48;-54.06;517203;2020/01/31;06:06:52.00;53.35375;8.44512;1000000.00;77.19;255
17.42;1002.00;55.53;15.60;1001.15;60.06;2.80;-0.24;-10.45;0.03;-0.03;0.01;-14.83;43.05;-54.74;518199;2020/01/31;06:06:53.00;53.35393;8.44525;1000000.00;79.14;255
17.41;1002.05;55.57;15.60;1001.17;60.29;3.11;0.71;-9.14;-0.01;0.01;0.02;-15.18;43.41;-54.40;519198;2020/01/31;06:06:54.00;53.35412;8.44538;1000000.00;80.75;255
17.40;1001.98;55.58;15.61;1001.10;60.31;2.46;0.55;-9.34;-0.00;0.01;0.03;-15.01;44.66;-55.60;520200;2020/01/31;06:06:55.00;53.35431;8.44552;1000000.00;81.95;255
