T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;lux_lx;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
18.75;1019.80;50.11;19.23;1020.19;49.12;0.34;0.06;-9.60;-0.00;-0.00;-0.00;-8.40;13.76;16.99;54612;248381;
18.79;1019.80;50.05;19.27;1020.17;48.98;0.34;0.03;-9.63;-0.00;-0.00;-0.00;-7.32;13.40;16.99;54612;253787;
18.84;1019.80;49.95;19.30;1020.15;48.91;0.36;0.05;-9.59;-0.00;-0.00;-0.00;-8.93;13.58;16.47;54612;259192;
18.87;1019.79;49.86;19.34;1020.17;48.76;0.35;0.06;-9.60;-0.00;-0.00;-0.00;-8.22;12.50;16.82;54612;264598;
18.90;1019.80;49.76;19.36;1020.15;49.17;0.36;0.05;-9.62;-0.00;-0.00;-0.00;-7.86;14.29;16.13;54612;270004;
18.93;1019.84;49.70;19.39;1020.17;49.35;0.31;0.09;-9.59;-0.00;-0.00;-0.00;-8.40;13.40;16.30;54612;275409;
18.96;1019.80;49.66;19.43;1020.17;48.99;0.35;0.06;-9.60;-0.00;-0.00;-0.00;-7.68;14.47;16.99;54612;280815;
19.01;1019.77;49.61;19.47;1020.18;48.75;0.36;0.06;-9.62;-0.00;-0.00;-0.00;-8.04;13.76;16.30;54612;286221;
19.05;1019.79;49.55;19.51;1020.11;48.56;0.36;0.05;-9.61;-0.00;-0.00;-0.00;-9.47;14.11;17.33;54612;291627;
19.09;1019.80;49.45;19.55;1020.14;48.51;0.37;0.03;-9.64;-0.00;-0.00;-0.00;-9.11;13.40;17.33;54612;297032;
19.12;1019.80;49.40;19.59;1020.14;48.62;0.37;0.05;-9.63;-0.00;0.00;-0.00;-8.40;13.76;16.30;54612;302436;
19.15;1019.80;49.46;19.61;1020.15;48.65;0.32;0.10;-9.61;-0.00;-0.00;-0.00;-8.04;13.76;16.30;54612;307843;
19.18;1019.78;49.50;19.64;1020.14;48.67;0.34;0.06;-9.63;-0.00;-0.00;-0.00;-7.86;13.22;17.50;54612;313248;
19.21;1019.83;49.43;19.67;1020.17;48.60;0.35;0.10;-9.65;-0.00;-0.00;-0.00;-7.32;13.76;16.30;54612;318653;
19.24;1019.78;49.45;19.70;1020.15;48.75;0.33;0.08;-9.66;-0.00;-0.00;-0.00;-7.50;12.15;17.16;54612;324059;
19.27;1019.82;49.43;19.74;1020.17;48.54;0.33;0.09;-9.63;-0.00;-0.00;-0.00;-8.93;12.86;16.47;54612;329464;
19.30;1019.80;49.36;19.77;1020.12;48.39;0.35;0.08;-9.63;-0.00;0.00;-0.00;-7.86;14.65;16.13;54612;334869;
19.32;1019.74;49.30;19.79;1020.12;48.36;0.37;0.05;-9.63;-0.00;-0.00;-0.00;-8.40;14.47;18.36;54612;340275;
19.34;1019.76;49.24;19.82;1020.12;48.33;0.37;0.05;-9.65;-0.00;-0.00;-0.00;-6.79;12.50;16.47;54612;345680;
19.38;1019.81;49.14;19.84;1020.11;48.32;0.35;0.04;-9.63;-0.00;-0.00;-0.00;-7.32;14.83;16.65;54612;351086;
19.41;1019.80;48.96;19.88;1020.16;47.97;0.37;0.03;-9.64;-0.00;-0.00;-0.00;-8.22;13.58;16.82;54612;356492;
19.44;1019.78;48.71;19.92;1020.13;47.88;0.37;0.05;-9.64;-0.00;-0.00;-0.00;-8.57;14.29;16.82;54612;361897;
19.47;1019.80;48.55;19.94;1020.14;48.00;0.38;0.04;-9.62;-0.00;-0.00;-0.00;-7.86;12.86;17.50;54612;367303;
19.50;1019.80;48.40;19.96;1020.16;48.03;0.36;0.03;-9.63;-0.00;-0.00;-0.00;-9.29;13.22;16.13;54612;372708;
19.53;1019.77;48.28;19.98;1020.15;47.87;0.37;0.03;-9.64;-0.00;-0.00;-0.00;-8.93;14.29;15.79;54612;378114;
19.56;1019.77;48.23;20.01;1020.16;47.76;0.36;0.04;-9.64;-0.00;-0.00;-0.00;-7.32;13.04;17.33;54612;383519;
19.58;1019.78;48.14;20.04;1020.12;47.83;0.36;0.02;-9.65;-0.00;-0.00;-0.00;-8.04;13.04;16.99;54612;388924;
19.61;1019.80;48.10;20.05;1020.14;47.74;0.37;0.04;-9.61;-0.00;-0.00;-0.00;-9.11;12.68;16.65;54612;394329;
19.63;1019.76;48.08;20.08;1020.11;47.51;0.37;0.04;-9.64;-0.01;-0.00;-0.00;-9.83;13.76;15.96;54612;399733;
19.66;1019.77;48.04;20.10;1020.13;47.47;0.38;0.04;-9.61;-0.00;-0.00;-0.00;-9.11;14.47;16.65;54612;405137;
19.68;1019.75;47.95;20.12;1020.09;47.36;0.36;0.03;-9.63;-0.00;-0.00;-0.00;-7.15;13.58;16.13;54612;410542;
19.70;1019.79;47.92;20.14;1020.12;47.32;0.35;0.04;-9.61;-0.00;-0.00;-0.00;-9.65;13.58;17.50;54612;415947;
19.73;1019.78;47.90;20.17;1020.12;47.32;0.36;0.03;-9.63;-0.00;-0.00;-0.00;-7.50;14.29;16.13;54612;421351;
19.75;1019.77;47.88;20.19;1020.12;47.23;0.35;0.04;-9.62;-0.00;-0.00;-0.00;-8.93;13.93;16.82;54612;426756;
19.78;1019.76;47.84;20.22;1020.13;47.24;0.36;0.04;-9.65;-0.00;-0.00;-0.00;-7.68;15.18;16.65;54612;432160;
19.80;1019.80;47.78;20.24;1020.14;47.17;0.37;0.05;-9.63;-0.00;-0.00;-0.00;-8.22;13.58;16.82;54612;437564;
19.84;1019.79;47.71;20.25;1020.14;47.04;0.37;0.04;-9.62;-0.00;-0.00;-0.00;-9.29;13.58;16.47;54612;442970;
19.85;1019.78;47.61;20.27;1020.18;46.98;0.35;0.02;-9.62;-0.00;-0.00;-0.00;-9.11;14.11;17.33;54612;448375;
19.88;1019.78;47.36;20.31;1020.18;46.57;0.37;0.04;-9.63;-0.00;-0.00;-0.00;-8.57;13.58;17.16;54612;453780;
19.90;1019.76;47.12;20.34;1020.16;46.45;0.37;0.04;-9.67;-0.00;-0.00;-0.00;-6.97;14.11;15.96;54612;459186;
19.93;1019.80;46.91;20.37;1020.11;46.29;0.35;0.03;-9.61;-0.00;-0.00;-0.00;-6.97;15.18;16.30;54612;464591;
19.96;1019.77;46.92;20.39;1020.15;46.19;0.36;0.03;-9.67;-0.00;-0.00;-0.00;-8.40;13.04;16.30;54612;469997;
19.97;1019.78;46.98;20.41;1020.14;46.21;0.37;0.03;-9.63;-0.00;-0.00;-0.00;-8.22;15.01;17.16;54612;475403;
20.00;1019.79;47.02;20.43;1020.13;46.27;0.38;0.05;-9.64;-0.00;-0.00;-0.00;-8.57;13.93;16.13;54612;480808;
20.05;1019.75;47.60;20.60;1020.12;48.07;1.48;0.62;-9.03;-0.21;-0.34;-0.77;-12.33;15.90;21.45;54612;486215;
20.33;1019.70;50.62;21.38;1020.09;59.43;1.31;5.74;-9.20;0.61;1.50;-1.10;-29.30;10.00;22.65;54612;491619;
20.59;1019.74;49.39;23.92;1020.06;62.96;-1.82;0.02;-13.09;0.22;0.26;0.41;-14.65;33.58;16.82;54612;497025;
20.94;1019.75;55.30;23.59;1020.09;50.83;1.23;1.15;-10.15;-0.71;0.19;-0.46;-17.15;25.37;25.40;54612;502431;
20.87;1019.72;49.23;22.86;1020.15;44.71;0.22;0.41;-9.63;0.01;-0.00;-0.00;-32.51;36.08;24.37;54612;507836;
20.78;1019.77;47.65;22.45;1020.15;43.71;0.19;0.40;-9.65;-0.00;-0.00;-0.00;-32.15;36.80;23.68;54612;513243;
20.69;1019.74;46.77;22.13;1020.14;43.74;0.20;0.43;-9.65;-0.00;-0.00;-0.00;-31.80;35.01;23.00;54612;518649;
20.62;1019.76;46.46;21.92;1020.13;43.81;0.20;0.40;-9.66;-0.00;-0.00;-0.00;-31.44;36.08;23.00;54612;524056;
20.57;1019.79;46.32;21.71;1020.12;43.93;0.20;0.41;-9.64;-0.00;-0.00;-0.00;-32.69;36.26;22.48;54612;529463;
20.52;1019.74;46.26;21.57;1020.11;44.14;0.20;0.41;-9.63;-0.00;-0.00;-0.00;-30.73;35.37;22.65;54612;534870;
20.46;1019.74;46.10;21.45;1020.12;44.15;0.20;0.41;-9.64;-0.01;-0.00;-0.00;-31.44;35.73;24.03;54612;540276;
20.41;1019.75;46.05;21.31;1020.10;43.72;0.19;0.40;-9.63;-0.00;-0.00;-0.00;-33.58;36.08;23.68;54612;545682;
20.37;1019.74;46.19;21.17;1020.09;43.98;0.21;0.41;-9.63;-0.00;-0.00;-0.00;-34.48;35.19;23.51;54612;551089;
20.33;1019.71;46.33;21.03;1020.11;44.37;0.19;0.40;-9.63;-0.00;-0.00;-0.00;-33.41;36.98;23.17;54612;556495;
20.29;1019.74;46.07;20.92;1020.09;44.40;0.21;0.40;-9.65;-0.00;-0.00;-0.00;-33.76;36.62;23.51;54612;561902;
20.28;1019.74;46.43;20.83;1020.15;44.95;0.19;0.42;-9.65;-0.00;-0.00;-0.00;-32.69;34.83;23.17;54612;567309;
20.28;1019.77;46.54;20.75;1020.14;45.15;0.21;0.40;-9.67;-0.00;-0.00;-0.00;-32.33;37.34;23.51;54612;572716;
20.28;1019.74;46.60;20.70;1020.13;45.30;0.21;0.40;-9.63;-0.00;-0.00;-0.00;-33.05;36.62;22.14;54612;578122;
20.26;1019.72;46.57;20.62;1020.16;45.35;0.20;0.41;-9.66;-0.00;-0.00;-0.00;-32.33;35.91;23.51;54612;583528;
20.23;1019.75;46.53;20.55;1020.14;45.33;0.21;0.40;-9.64;-0.00;-0.00;-0.00;-31.98;34.48;23.17;54612;588935;
20.23;1019.76;46.66;20.49;1020.17;45.93;0.21;0.43;-9.67;-0.00;-0.00;-0.00;-34.30;36.44;23.34;54612;594341;
20.26;1019.73;46.74;20.49;1020.14;46.10;0.21;0.42;-9.64;-0.00;-0.00;-0.00;-33.05;36.62;23.17;54612;599747;
20.28;1019.72;46.67;20.44;1020.15;46.34;0.21;0.40;-9.66;-0.00;-0.00;-0.00;-32.51;35.73;23.68;54612;605153;
20.29;1019.75;46.72;20.43;1020.13;46.42;0.20;0.40;-9.65;-0.00;-0.00;-0.00;-32.15;36.08;23.34;54612;610558;
20.29;1019.74;46.70;20.44;1020.14;46.43;0.21;0.41;-9.63;-0.00;-0.00;-0.00;-31.62;34.83;22.82;54612;615966;
20.27;1019.74;46.71;20.44;1020.16;46.49;0.21;0.39;-9.64;-0.00;-0.00;-0.00;-31.80;36.44;23.34;54612;621372;
20.25;1019.77;46.73;20.44;1020.20;46.46;0.19;0.40;-9.63;-0.00;-0.00;-0.00;-32.69;35.19;23.51;54612;626778;
20.25;1019.71;46.78;20.44;1020.10;46.52;0.21;0.41;-9.63;-0.00;-0.00;-0.00;-32.69;36.26;23.85;54612;632183;
20.24;1019.75;46.83;20.40;1020.12;46.60;0.20;0.40;-9.65;-0.00;-0.00;-0.00;-33.05;35.91;23.17;54612;637588;
20.23;1019.76;46.91;20.39;1020.12;46.69;0.21;0.42;-9.68;-0.00;-0.00;-0.00;-31.80;36.44;23.00;54612;642994;
20.22;1019.77;46.94;20.38;1020.11;46.74;0.21;0.40;-9.65;-0.00;-0.00;-0.00;-32.69;36.62;23.17;54612;648400;
20.22;1019.75;46.86;20.37;1020.16;46.46;0.20;0.40;-9.66;-0.00;-0.00;-0.00;-33.41;38.41;22.82;54612;653807;
20.21;1019.75;46.83;20.33;1020.15;46.46;0.19;0.41;-9.66;-0.00;-0.00;-0.00;-31.80;35.37;21.97;54612;659214;
20.23;1019.78;46.86;20.31;1020.11;46.61;0.20;0.41;-9.65;-0.00;-0.00;-0.00;-32.33;35.91;23.17;54612;664621;
20.21;1019.76;46.63;20.26;1020.10;45.95;0.21;0.43;-9.64;-0.00;-0.00;-0.00;-32.69;35.91;23.17;54612;670027;
20.17;1019.77;46.56;20.20;1020.13;45.92;0.21;0.40;-9.67;-0.00;-0.00;-0.00;-32.33;36.62;23.17;54612;675433;
20.18;1019.76;46.69;20.16;1020.11;46.30;0.21;0.41;-9.64;-0.00;-0.00;-0.00;-32.15;36.44;22.31;54612;680840;
20.18;1019.75;46.70;20.12;1020.11;46.33;0.20;0.41;-9.65;-0.00;-0.00;-0.00;-32.69;37.69;22.82;54612;686246;
20.19;1019.79;46.90;20.10;1020.12;46.71;0.20;0.41;-9.64;-0.00;-0.00;-0.00;-32.51;36.44;23.68;54612;691653;
20.22;1019.77;47.01;20.07;1020.10;46.96;0.20;0.41;-9.65;-0.00;-0.00;-0.00;-32.87;37.51;23.34;54612;697060;
20.24;1019.77;47.02;20.07;1020.11;47.02;0.20;0.40;-9.64;-0.00;-0.00;-0.00;-31.08;37.16;23.00;54612;702467;
20.23;1019.75;47.05;20.07;1020.13;47.21;0.20;0.41;-9.65;-0.00;-0.00;-0.00;-31.98;35.55;21.45;54612;707873;
20.22;1019.75;46.93;20.03;1020.11;47.25;0.20;0.42;-9.66;-0.00;-0.00;-0.00;-32.15;36.08;23.34;54612;713279;
20.22;1019.76;47.10;20.01;1020.10;47.24;0.19;0.40;-9.65;-0.00;-0.00;-0.00;-31.44;35.73;23.00;54612;718686;
20.21;1019.76;47.28;19.97;1020.14;47.28;0.19;0.38;-9.63;-0.00;-0.00;-0.00;-32.51;35.73;23.34;54612;724092;
20.20;1019.76;47.41;19.95;1020.13;47.75;0.18;0.39;-9.61;-0.00;-0.00;-0.00;-33.76;36.62;24.20;54612;729499;
20.19;1019.76;47.25;19.93;1020.14;47.75;0.21;0.41;-9.68;-0.00;-0.00;-0.00;-34.48;34.83;23.17;54612;734906;
20.18;1019.76;47.15;19.88;1020.13;47.65;0.21;0.39;-9.63;-0.00;-0.00;-0.00;-31.44;37.16;22.31;54612;740313;
20.18;1019.78;47.10;19.90;1020.13;47.54;0.20;0.40;-9.65;-0.00;-0.00;-0.00;-33.05;35.91;22.82;54612;745719;
20.19;1019.80;47.12;19.94;1020.17;47.62;0.19;0.39;-9.65;-0.00;-0.00;-0.00;-33.76;36.98;24.20;54612;751125;
20.18;1019.79;47.11;20.00;1020.14;47.67;0.19;0.41;-9.67;-0.00;-0.00;-0.00;-32.87;36.44;23.34;54612;756532;
20.19;1019.79;47.04;20.04;1020.17;47.54;0.20;0.41;-9.65;-0.00;-0.00;-0.00;-31.98;35.91;21.11;54612;761938;
20.19;1019.77;47.06;20.06;1020.13;47.50;0.21;0.40;-9.67;-0.00;-0.00;-0.00;-31.44;37.16;24.37;54612;767346;
20.20;1019.77;47.02;20.07;1020.13;47.48;0.20;0.40;-9.63;-0.00;-0.00;-0.00;-32.87;36.44;22.65;54612;772752;
20.19;1019.78;47.02;20.10;1020.13;47.39;0.20;0.42;-9.63;-0.00;-0.00;-0.00;-31.44;35.73;23.00;54612;778159;
20.22;1019.76;47.04;20.11;1020.14;47.42;0.19;0.41;-9.63;-0.00;-0.00;-0.00;-31.26;36.98;23.85;54612;783565;
20.24;1019.77;47.02;20.10;1020.14;47.48;0.21;0.39;-9.66;-0.00;-0.00;-0.00;-33.05;35.91;22.82;54612;788972;
20.26;1019.77;47.12;20.10;1020.15;47.60;0.21;0.39;-9.66;-0.00;-0.00;-0.00;-31.62;36.26;22.14;54612;794379;
20.23;1019.80;47.03;20.05;1020.12;46.74;0.20;0.39;-9.63;-0.00;-0.00;-0.00;-32.33;35.91;22.82;54612;799785;
20.23;1019.80;46.92;20.03;1020.13;47.18;0.19;0.40;-9.65;-0.00;-0.00;-0.00;-31.98;36.26;23.17;54612;805191;
20.22;1019.81;47.05;20.02;1020.13;47.00;0.21;0.40;-9.64;-0.00;-0.00;-0.00;-34.83;35.91;23.85;54612;810596;
20.23;1019.78;47.08;20.03;1020.15;47.05;0.20;0.41;-9.66;-0.00;-0.00;-0.00;-31.62;36.62;23.51;54612;816002;
20.22;1019.81;47.17;20.04;1020.15;47.14;0.20;0.40;-9.64;-0.00;-0.00;-0.00;-33.05;37.34;22.48;54612;821407;
20.22;1019.75;47.20;20.05;1020.18;47.33;0.20;0.40;-9.63;-0.00;-0.00;-0.00;-32.33;36.26;21.79;54612;826813;
20.22;1019.81;47.24;20.05;1020.13;47.62;0.20;0.41;-9.63;-0.00;-0.00;-0.00;-32.51;36.08;22.31;54612;832219;
20.22;1019.79;47.19;20.06;1020.15;47.68;0.19;0.41;-9.67;-0.00;-0.00;-0.00;-32.51;35.73;22.65;54612;837624;
20.21;1019.79;47.18;20.06;1020.16;47.67;0.19;0.39;-9.64;-0.00;-0.00;-0.00;-32.69;36.26;21.79;54612;843029;
20.19;1019.77;47.11;20.04;1020.16;47.37;0.20;0.41;-9.68;-0.00;-0.00;-0.00;-31.62;36.26;22.82;54612;848436;
20.17;1019.81;47.07;20.00;1020.16;47.15;0.20;0.39;-9.65;-0.00;-0.00;-0.00;-31.80;36.44;23.34;54612;853842;
20.18;1019.76;46.88;19.97;1020.16;46.91;0.20;0.40;-9.68;-0.00;-0.00;-0.00;-32.33;35.55;22.48;54612;859249;
20.14;1019.81;46.84;19.95;1020.16;46.98;0.18;0.41;-9.66;-0.00;-0.00;-0.00;-33.23;36.08;22.65;54612;864655;
20.14;1019.83;47.01;19.94;1020.18;47.29;0.20;0.41;-9.66;-0.00;-0.00;-0.00;-31.98;36.98;21.45;54612;870062;
20.18;1019.82;47.20;19.96;1020.15;47.62;0.19;0.41;-9.66;-0.00;-0.00;-0.00;-31.98;35.19;22.82;54612;875468;
20.21;1019.81;47.29;20.00;1020.19;47.81;0.21;0.39;-9.65;-0.00;-0.00;-0.00;-32.15;37.16;23.34;54612;880874;
20.24;1019.84;47.38;20.03;1020.18;47.89;0.19;0.40;-9.68;-0.00;-0.00;-0.00;-32.15;36.08;23.34;54612;886281;
20.26;1019.83;47.40;20.05;1020.18;48.05;0.19;0.39;-9.65;-0.00;-0.00;-0.00;-34.48;36.98;20.76;54612;891687;
20.29;1019.78;47.41;20.05;1020.16;48.13;0.20;0.40;-9.63;-0.00;-0.00;-0.00;-32.15;36.08;23.00;54612;897094;
20.26;1019.83;47.42;20.05;1020.14;48.15;0.21;0.39;-9.63;-0.00;-0.00;-0.00;-33.05;37.34;23.51;54612;902500;
20.25;1019.82;47.40;20.09;1020.16;48.06;0.19;0.40;-9.65;-0.00;-0.00;-0.00;-33.23;37.87;23.68;54612;907907;
20.25;1019.78;47.31;20.11;1020.13;47.91;0.19;0.40;-9.66;-0.00;-0.00;-0.00;-32.51;35.73;23.00;54612;913313;
20.25;1019.83;47.29;20.15;1020.17;47.79;0.20;0.40;-9.65;-0.00;-0.00;-0.00;-31.62;36.62;23.85;54612;918719;
20.27;1019.80;47.25;20.16;1020.18;47.72;0.19;0.41;-9.64;-0.00;-0.00;-0.00;-31.80;36.08;22.65;54612;924127;
20.31;1019.82;47.28;20.15;1020.17;47.64;0.18;0.41;-9.68;-0.00;-0.00;-0.00;-32.87;36.80;23.34;54612;929533;
20.30;1019.80;47.30;20.14;1020.19;47.69;0.21;0.40;-9.65;-0.00;-0.00;-0.00;-33.05;36.98;23.17;54612;934940;
20.28;1019.83;46.89;20.11;1020.17;46.99;0.19;0.41;-9.64;-0.00;-0.00;-0.00;-32.69;35.91;23.17;54612;940346;
20.27;1019.83;47.03;20.07;1020.17;46.94;0.19;0.39;-9.63;-0.00;-0.00;-0.00;-33.76;36.26;22.14;54612;945753;
20.22;1019.83;46.63;20.04;1020.18;47.07;0.20;0.41;-9.66;-0.00;-0.00;-0.00;-31.80;36.08;22.65;54612;951159;
20.23;1019.82;46.93;20.01;1020.18;47.54;0.19;0.40;-9.65;-0.00;-0.00;-0.00;-31.80;36.80;25.06;54612;956565;
20.23;1019.85;47.24;20.00;1020.17;47.64;0.20;0.41;-9.65;-0.00;-0.00;-0.00;-32.87;36.80;23.00;54612;961972;
20.24;1019.81;47.41;19.99;1020.20;47.92;0.20;0.41;-9.65;-0.00;-0.00;-0.00;-32.51;36.44;22.65;54612;967378;
20.24;1019.84;47.41;19.98;1020.19;47.76;0.21;0.42;-9.66;-0.00;-0.00;-0.00;-31.80;36.08;23.68;54612;972785;
20.24;1019.83;47.31;19.95;1020.22;47.74;0.20;0.40;-9.65;-0.00;-0.00;-0.00;-33.76;35.55;22.82;54612;978191;
20.25;1019.82;47.37;19.96;1020.17;47.83;0.20;0.41;-9.66;-0.00;-0.00;-0.00;-31.08;36.80;22.31;54612;983598;
20.27;1019.81;47.38;19.95;1020.17;47.95;0.19;0.41;-9.66;-0.00;-0.00;-0.00;-33.41;36.62;23.17;54612;989004;
20.30;1019.80;47.42;19.96;1020.17;48.17;0.18;0.40;-9.62;-0.00;-0.00;-0.00;-33.94;35.01;22.65;54612;994410;
