T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;lux_lx;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
22.25;1021.46;54.86;22.19;1021.80;54.81;2.74;0.34;-9.41;-0.10;-0.44;-0.99;-19.29;36.44;17.50;54612;10500;
22.61;1021.52;55.09;22.38;1021.81;51.36;1.49;0.78;-9.18;0.17;-0.33;-0.02;-11.08;-27.51;29.17;54612;15907;
22.80;1021.52;51.26;22.62;1021.81;50.58;0.12;0.25;-9.75;0.06;-0.04;0.12;5.18;-10.18;22.14;54612;21312;
22.95;1021.53;50.97;22.77;1021.77;50.57;0.13;0.24;-9.74;0.06;-0.04;0.12;2.32;-5.54;11.15;54612;26715;
23.02;1021.52;49.00;22.83;1021.80;49.26;0.12;0.26;-9.76;0.06;-0.04;0.12;1.97;-4.47;12.18;54612;32118;
23.12;1021.53;48.19;22.98;1021.80;48.52;0.11;0.24;-9.75;0.05;-0.04;0.12;4.64;-4.64;12.01;54612;37521;
23.34;1021.46;48.02;23.20;1021.81;47.76;0.14;0.23;-9.78;0.05;-0.04;0.12;1.61;-7.68;8.75;54612;42924;
23.52;1021.47;46.76;23.37;1021.80;47.20;0.12;0.25;-9.75;0.06;-0.04;0.12;1.43;-6.79;7.55;54612;48326;
23.67;1021.46;46.20;23.60;1021.73;46.70;0.13;0.25;-9.79;0.06;-0.04;0.12;2.14;-7.50;9.27;54612;53727;
23.81;1021.42;45.70;23.80;1021.75;46.16;0.14;0.23;-9.75;0.06;-0.04;0.12;2.14;-6.43;9.27;54612;59129;
23.90;1021.43;45.44;23.95;1021.67;45.82;0.12;0.26;-9.78;0.06;-0.04;0.12;2.32;-6.25;9.78;54612;64532;
24.00;1021.44;45.37;24.27;1021.72;47.03;0.12;0.27;-9.74;0.06;-0.04;0.12;1.43;-6.43;8.24;54612;69936;
24.55;1021.41;44.97;24.83;1021.70;44.86;9.73;0.66;0.56;0.05;-0.03;0.01;-74.67;-18.94;-14.42;54612;75343;
25.13;1021.44;43.73;25.36;1021.68;43.41;1.97;-0.55;-9.54;-0.19;-0.45;0.12;-6.07;-20.72;51.14;54612;80750;
25.10;1021.45;43.72;25.51;1021.73;44.08;0.14;0.24;-9.81;0.06;-0.04;0.12;4.82;-6.97;32.43;54612;86155;
24.94;1021.47;43.13;25.54;1021.74;42.73;0.14;0.23;-9.77;0.06;-0.04;0.12;5.90;-9.11;32.78;54612;91559;
24.86;1021.45;43.08;25.60;1021.72;42.45;0.13;0.25;-9.78;0.06;-0.04;0.12;5.18;-8.04;33.46;54612;96963;
24.86;1021.47;43.06;25.71;1021.74;42.22;0.13;0.24;-9.76;0.06;-0.04;0.12;6.07;-7.15;32.26;54612;102368;
24.77;1021.43;43.36;25.71;1021.71;42.32;0.15;0.23;-9.77;0.05;-0.04;0.12;6.61;-8.75;32.78;54612;107771;
24.70;1021.43;43.49;25.71;1021.72;42.15;0.14;0.24;-9.77;0.06;-0.04;0.12;5.90;-6.97;32.78;54612;113176;
24.65;1021.43;43.61;25.72;1021.70;42.11;0.13;0.24;-9.79;0.06;-0.04;0.12;5.00;-7.15;34.32;54612;118580;
24.59;1021.46;43.64;25.72;1021.76;42.05;0.13;0.23;-9.80;0.06;-0.04;0.12;3.93;-8.93;34.32;54612;123983;
24.54;1021.49;43.60;25.68;1021.73;41.99;0.12;0.23;-9.78;0.06;-0.04;0.12;5.00;-7.15;33.64;54612;129389;
24.51;1021.44;43.70;25.66;1021.73;42.03;0.15;0.24;-9.75;0.06;-0.04;0.12;5.72;-8.22;32.61;54612;134793;
24.49;1021.45;43.76;25.64;1021.73;42.01;0.13;0.22;-9.78;0.06;-0.04;0.12;6.25;-7.32;32.09;54612;140197;
24.46;1021.45;43.75;25.64;1021.72;41.96;0.14;0.23;-9.77;0.05;-0.04;0.12;5.72;-7.50;32.26;54612;145602;
24.45;1021.43;43.75;25.66;1021.72;41.95;0.15;0.23;-9.80;0.06;-0.04;0.12;7.50;-7.50;31.92;54612;151009;
24.44;1021.43;43.82;25.68;1021.72;41.94;0.14;0.24;-9.76;0.05;-0.04;0.12;6.61;-7.68;31.40;54612;156417;
24.44;1021.44;43.78;25.69;1021.73;41.90;0.15;0.23;-9.80;0.06;-0.04;0.12;5.90;-6.61;33.12;54612;161822;
24.47;1021.44;43.74;25.71;1021.75;41.88;0.13;0.23;-9.76;0.06;-0.04;0.12;6.25;-6.97;34.84;54612;167226;
24.47;1021.47;43.72;25.71;1021.71;41.73;0.14;0.24;-9.78;0.05;-0.04;0.12;5.54;-6.61;32.78;54612;172631;
24.46;1021.44;43.72;25.71;1021.74;41.82;0.14;0.24;-9.76;0.06;-0.04;0.12;6.61;-6.61;33.12;54612;178036;
24.49;1021.45;43.69;25.73;1021.72;41.69;0.15;0.23;-9.82;0.06;-0.04;0.12;4.64;-7.86;33.64;54612;183443;
24.52;1021.45;43.62;25.74;1021.72;41.72;0.14;0.23;-9.77;0.05;-0.04;0.12;6.79;-7.15;32.26;54612;188849;
24.53;1021.44;43.58;25.75;1021.74;41.67;0.15;0.23;-9.78;0.06;-0.04;0.12;6.07;-7.15;32.95;54612;194254;
24.54;1021.43;43.52;25.76;1021.76;41.60;0.13;0.23;-9.77;0.06;-0.04;0.12;6.79;-7.86;32.61;54612;199660;
24.56;1021.44;43.53;25.79;1021.73;41.60;0.14;0.24;-9.79;0.05;-0.04;0.12;4.82;-6.25;33.46;54612;205065;
24.62;1021.45;43.49;25.82;1021.74;42.06;0.15;0.23;-9.78;0.06;-0.04;0.12;6.25;-8.04;34.15;54612;210468;
24.65;1021.43;43.44;25.84;1021.73;41.49;0.14;0.24;-9.80;0.06;-0.04;0.12;6.07;-7.15;33.29;54612;215873;
24.65;1021.42;43.21;25.88;1021.73;41.33;0.14;0.24;-9.80;0.06;-0.04;0.12;7.15;-6.79;33.29;54612;220892;2020/01/25;13:04:05.00;53.3343403402-31513;8.4474704707-18464;1000000.00;0.991;255
24.67;1021.43;43.17;25.88;1021.71;41.26;0.13;0.24;-9.78;0.05;-0.04;0.12;5.90;-8.75;34.15;54612;221888;2020/01/25;13:04:06.00;53.3343403402-31514;8.4474704707-18465;1000000.00;1.996;255
24.67;1021.44;43.16;25.88;1021.72;41.28;0.13;0.23;-9.77;0.06;-0.04;0.12;5.54;-8.04;33.12;54612;222889;2020/01/25;13:04:07.00;53.3343403402-31514;8.4474704707-18462;1000000.00;2.669;255
24.67;1021.41;43.15;25.88;1021.73;41.28;0.15;0.24;-9.81;0.06;-0.04;0.12;6.79;-7.86;32.61;54612;223890;2020/01/25;13:04:08.00;53.3343403402-31514;8.4474704707-18460;1000000.00;1.04;255
24.67;1021.40;43.14;25.89;1021.71;41.27;0.13;0.23;-9.80;0.06;-0.04;0.12;6.97;-8.40;32.09;54612;224890;2020/01/25;13:04:09.00;53.3343403402-31514;8.4474704707-18458;1000000.00;0.669;255
24.66;1021.44;43.15;25.90;1021.73;41.27;0.14;0.23;-9.78;0.06;-0.04;0.12;5.90;-6.61;32.78;54612;225892;2020/01/25;13:04:10.00;53.3343403402-31514;8.4474704707-18457;1000000.00;2.880;255
24.66;1021.43;43.15;25.91;1021.73;41.27;0.15;0.22;-9.78;0.06;-0.04;0.12;6.25;-9.47;32.43;54612;226885;2020/01/25;13:04:11.00;53.3343403402-31514;8.4474704708-18456;1000000.00;2.117;255
24.66;1021.42;43.15;25.91;1021.73;41.29;0.15;0.24;-9.79;0.05;-0.04;0.12;6.97;-7.32;32.78;54612;227895;2020/01/25;13:04:12.00;53.3343403402-31516;8.4474704708-18453;1000000.00;11.552;255
24.67;1021.46;43.16;25.91;1021.75;41.27;0.15;0.22;-9.80;0.06;-0.04;0.12;5.00;-7.86;31.92;54612;228893;2020/01/25;13:04:13.00;53.3343403402-31516;8.4474704708-18451;1000000.00;8.776;255
24.68;1021.44;43.15;25.93;1021.73;41.23;0.14;0.23;-9.81;0.06;-0.04;0.12;5.36;-8.57;32.95;54612;229885;2020/01/25;13:04:14.00;53.3343403402-31515;8.4474704708-18450;1000000.00;3.883;255
24.69;1021.44;43.14;25.93;1021.73;41.23;0.14;0.23;-9.80;0.06;-0.04;0.12;6.79;-8.22;32.95;54612;230888;2020/01/25;13:04:15.00;53.3343403402-31514;8.4474704708-18451;1000000.00;5.998;255
24.70;1021.41;43.12;25.94;1021.73;41.22;0.13;0.23;-9.79;0.06;-0.04;0.12;6.97;-8.04;33.81;54612;231899;2020/01/25;13:04:16.00;53.3343403402-31516;8.4474704708-18449;1000000.00;11.550;255
24.71;1021.44;43.11;25.94;1021.74;41.18;0.15;0.23;-9.79;0.06;-0.04;0.12;6.07;-7.86;32.95;54612;232894;2020/01/25;13:04:17.00;53.3343403402-31516;8.4474704708-18447;1000000.00;9.04;255
24.71;1021.43;43.08;25.94;1021.74;41.15;0.13;0.23;-9.78;0.05;-0.04;0.12;5.00;-6.79;34.32;54612;233886;2020/01/25;13:04:18.00;53.3343403402-31516;8.4474704709-18446;1000000.00;4.996;255
24.71;1021.40;43.07;25.96;1021.75;41.13;0.13;0.23;-9.78;0.05;-0.04;0.12;5.90;-6.61;32.43;54612;234892;2020/01/25;13:04:19.00;53.3343403401-31517;8.4474704709-18445;1000000.00;10.09;255
24.73;1021.42;43.03;25.97;1021.75;41.11;0.16;0.23;-9.77;0.05;-0.04;0.12;6.07;-8.22;33.98;54612;235892;2020/01/25;13:04:20.00;53.3343403401-31518;8.4474704709-18443;1000000.00;13.882;255
24.73;1021.44;42.99;25.99;1021.74;41.10;0.14;0.23;-9.77;0.05;-0.04;0.12;6.25;-8.04;34.49;54612;236895;2020/01/25;13:04:21.00;53.3343403401-31519;8.4474704709-18438;1000000.00;14.669;255
24.74;1021.40;42.97;26.00;1021.71;41.06;0.13;0.23;-9.78;0.05;-0.04;0.12;4.82;-6.61;33.46;54612;237884;2020/01/25;13:04:22.00;53.3343403401-31520;8.4474704709-18437;1000000.00;8.883;255
24.75;1021.41;42.97;26.00;1021.72;41.06;0.14;0.24;-9.80;0.05;-0.04;0.12;5.90;-7.32;31.75;54612;238886;2020/01/25;13:04:23.00;53.3343403401-31520;8.4474704709-18437;1000000.00;8.339;255
24.76;1021.44;42.96;26.01;1021.71;41.04;0.15;0.23;-9.76;0.06;-0.04;0.12;5.72;-8.22;33.64;54612;239889;2020/01/25;13:04:24.00;53.3343403401-31521;8.4474714710-18435;1000000.00;13.339;255
24.77;1021.43;42.94;26.00;1021.68;41.02;0.15;0.23;-9.80;0.06;-0.04;0.12;5.54;-6.25;33.12;54612;240893;2020/01/25;13:04:25.00;53.3343403401-31521;8.4474714710-18435;1000000.00;11.445;255
24.77;1021.41;42.93;26.01;1021.67;41.04;0.14;0.24;-9.81;0.06;-0.04;0.12;4.82;-6.97;33.12;54612;241887;2020/01/25;13:04:26.00;53.3343403401-31519;8.4474704709-18441;1000000.00;4.337;255
24.79;1021.42;42.92;26.02;1021.66;41.03;0.15;0.23;-9.79;0.05;-0.04;0.12;5.54;-6.25;32.78;54612;242888;2020/01/25;13:04:27.00;53.3343403401-31519;8.4474704709-18443;1000000.00;1.04;255
24.79;1021.44;42.92;26.03;1021.68;41.06;0.15;0.23;-9.78;0.06;-0.04;0.12;5.90;-6.25;33.12;54612;243883;2020/01/25;13:04:28.00;53.3343403401-31519;8.4474704709-18444;1000000.00;5.552;255
24.80;1021.44;42.92;26.03;1021.69;41.11;0.14;0.23;-9.81;0.06;-0.04;0.12;5.36;-6.79;31.92;54612;244892;2020/01/25;13:04:29.00;53.3343403401-31519;8.4474704709-18445;1000000.00;7.776;255
24.79;1021.41;42.93;26.02;1021.72;41.08;0.14;0.23;-9.80;0.05;-0.04;0.12;6.25;-4.82;33.12;54612;245888;2020/01/25;13:04:30.00;53.3343403401-31519;8.4474704709-18444;1000000.00;2.335;255
24.79;1021.40;42.94;26.03;1021.70;41.07;0.13;0.23;-9.79;0.05;-0.04;0.12;6.25;-7.32;32.09;54612;246886;2020/01/25;13:04:31.00;53.3343403401-31518;8.4474704709-18444;1000000.00;1.111;255
24.78;1021.38;42.94;26.04;1021.68;41.01;0.14;0.23;-9.78;0.05;-0.04;0.12;5.72;-7.86;32.61;54612;247892;2020/01/25;13:04:32.00;53.3343403401-31518;8.4474704709-18446;1000000.00;4.117;255
24.77;1021.43;43.00;26.01;1021.69;41.19;0.15;0.22;-9.77;0.06;-0.04;0.12;6.43;-8.22;32.95;54612;253484;
24.74;1021.39;43.08;25.99;1021.71;41.21;0.14;0.23;-9.78;0.06;-0.04;0.12;6.97;-6.97;32.43;54612;255906;2020/01/25;13:04:40.00;53.3343403402-31516;8.4474714710-18427;1000000.00;2.889;255
24.74;1021.42;43.12;25.99;1021.70;41.21;0.16;0.23;-9.77;0.06;-0.04;0.12;6.43;-7.50;32.61;54612;256894;2020/01/25;13:04:41.00;53.3343403402-31514;8.4474714710-18429;1000000.00;2.550;255
24.73;1021.41;43.12;25.98;1021.72;41.34;0.15;0.23;-9.81;0.06;-0.04;0.12;5.90;-7.68;33.46;54612;257891;2020/01/25;13:04:42.00;53.3343403402-31514;8.4474714710-18429;1000000.00;1.331;255
24.72;1021.39;43.18;25.97;1021.71;41.35;0.14;0.23;-9.79;0.05;-0.04;0.12;4.47;-6.61;33.12;54612;258891;2020/01/25;13:04:43.00;53.3343403402-31513;8.4474714711-18423;1000000.00;0.557;255
24.72;1021.44;43.22;25.97;1021.71;41.37;0.15;0.23;-9.79;0.05;-0.04;0.12;6.79;-6.79;33.98;54612;259896;2020/01/25;13:04:44.00;53.3343403402-31514;8.4474714711-18426;1000000.00;5.996;255
24.70;1021.44;43.25;25.96;1021.72;41.41;0.15;0.24;-9.78;0.05;-0.04;0.12;6.61;-8.04;32.78;54612;260900;2020/01/25;13:04:45.00;53.3343403402-31513;8.4474714711-18425;1000000.00;2.228;255
24.70;1021.42;43.27;25.96;1021.72;41.37;0.15;0.23;-9.82;0.06;-0.04;0.12;5.90;-6.25;33.46;54612;261897;2020/01/25;13:04:46.00;53.3343403402-31513;8.4474714711-18426;1000000.00;0.06;255
24.69;1021.41;43.27;25.96;1021.70;41.37;0.15;0.23;-9.78;0.05;-0.04;0.12;6.43;-5.36;32.61;54612;262906;2020/01/25;13:04:47.00;53.3343403402-31514;8.4474714710-18428;1000000.00;4.550;255
24.69;1021.42;43.29;25.97;1021.75;41.36;0.14;0.25;-9.80;0.06;-0.04;0.12;6.25;-7.32;31.75;54612;263902;2020/01/25;13:04:48.00;53.3343403402-31514;8.4474714710-18431;1000000.00;10.113;255
24.69;1021.40;43.29;25.96;1021.72;41.34;0.16;0.24;-9.77;0.05;-0.04;0.12;5.36;-7.86;33.98;54612;264896;2020/01/25;13:04:49.00;53.3343403402-31514;8.4474714710-18433;1000000.00;11.228;255
24.68;1021.39;43.29;25.96;1021.75;41.33;0.15;0.23;-9.77;0.05;-0.04;0.12;7.32;-6.61;32.43;54612;265897;2020/01/25;13:04:50.00;53.3343403402-31514;8.4474714710-18434;1000000.00;10.778;255
24.69;1021.39;43.28;25.96;1021.70;41.33;0.14;0.24;-9.80;0.05;-0.04;0.12;6.25;-4.82;32.78;54612;266902;2020/01/25;13:04:51.00;53.3343403402-31514;8.4474714710-18433;1000000.00;3.446;255
24.69;1021.40;43.29;25.96;1021.73;41.31;0.14;0.24;-9.79;0.06;-0.04;0.12;6.43;-6.79;32.61;54612;267898;2020/01/25;13:04:52.00;53.3343403402-31515;8.4474704709-18439;1000000.00;7.332;255
24.69;1021.39;43.29;25.96;1021.73;41.34;0.15;0.23;-9.82;0.06;-0.04;0.12;5.36;-7.86;32.61;54612;268898;2020/01/25;13:04:53.00;53.3343403402-31516;8.4474704709-18442;1000000.00;7.335;255
24.69;1021.40;43.28;25.96;1021.73;41.32;0.15;0.24;-9.77;0.05;-0.04;0.12;6.61;-7.68;32.09;54612;269898;2020/01/25;13:04:54.00;53.3343403402-31516;8.4474704709-18442;1000000.00;8.337;255
24.71;1021.43;43.27;25.97;1021.72;41.29;0.14;0.24;-9.81;0.05;-0.04;0.12;5.90;-6.97;32.78;54612;270899;2020/01/25;13:04:55.00;53.3343403402-31515;8.4474704709-18439;1000000.00;7.222;255
24.69;1021.43;43.27;25.97;1021.74;41.25;0.15;0.24;-9.80;0.06;-0.04;0.12;6.25;-6.61;33.12;54612;271896;2020/01/25;13:04:56.00;53.3343403402-31516;8.4474704709-18442;1000000.00;10.339;255
24.71;1021.42;43.26;25.98;1021.70;41.28;0.12;0.22;-9.79;0.06;-0.04;0.12;6.79;-7.15;33.29;54612;272897;2020/01/25;13:04:57.00;53.3343403402-31515;8.4474704709-18440;1000000.00;1.770;255
24.71;1021.43;43.26;25.98;1021.72;41.29;0.15;0.23;-9.79;0.05;-0.04;0.12;5.90;-7.68;33.12;54612;273895;2020/01/25;13:04:58.00;53.3343403402-31514;8.4474704709-18439;1000000.00;1.333;255
24.70;1021.43;43.25;25.98;1021.72;41.27;0.15;0.23;-9.78;0.06;-0.04;0.12;6.97;-7.32;31.75;54612;274903;2020/01/25;13:04:59.00;53.3343403402-31514;8.4474714710-18436;1000000.00;1.991;255
24.70;1021.43;43.25;25.99;1021.71;41.25;0.15;0.24;-9.82;0.05;-0.04;0.12;6.61;-5.90;33.12;54612;275900;2020/01/25;13:05:00.00;53.3343403402-31514;8.4474714710-18433;1000000.00;3.330;255
24.71;1021.42;43.25;26.00;1021.69;41.24;0.14;0.23;-9.80;0.06;-0.04;0.12;5.00;-7.86;31.92;54612;276899;2020/01/25;13:05:01.00;53.3343403402-31514;8.4474714710-18431;1000000.00;3.996;255
24.69;1021.44;43.26;26.01;1021.71;41.22;0.14;0.23;-9.79;0.06;-0.04;0.12;6.79;-7.15;31.58;54612;277900;2020/01/25;13:05:02.00;53.3343403402-31513;8.4474714710-18430;1000000.00;0.443;255
24.70;1021.44;43.27;26.01;1021.70;41.24;0.14;0.23;-9.75;0.06;-0.04;0.12;6.07;-6.79;33.29;54612;278900;2020/01/25;13:05:03.00;53.3343403402-31513;8.4474714710-18429;1000000.00;2.772;255
24.69;1021.41;43.28;26.01;1021.73;41.22;0.13;0.23;-9.78;0.06;-0.04;0.12;6.43;-7.15;33.29;54612;279898;2020/01/25;13:05:04.00;53.3343403401-31517;8.4474704707-18459;1000000.00;0.448;255
24.70;1021.41;43.26;26.01;1021.72;41.22;0.13;0.23;-9.79;0.06;-0.04;0.12;6.43;-7.15;32.61;54612;280893;2020/01/25;13:05:05.00;53.3343403401-31518;8.4474704706-18467;1000000.00;0.776;255
24.70;1021.40;43.25;26.01;1021.70;41.19;0.15;0.23;-9.80;0.05;-0.04;0.12;5.72;-6.43;32.61;54612;281894;2020/01/25;13:05:06.00;53.3343403401-31518;8.4474704706-18471;1000000.00;0.443;255
24.71;1021.40;43.23;26.01;1021.73;41.19;0.16;0.23;-9.79;0.05;-0.04;0.12;6.43;-7.50;31.92;54612;282892;2020/01/25;13:05:07.00;53.3343403401-31519;8.4474704706-18473;1000000.00;0.880;255
24.71;1021.43;43.23;26.01;1021.68;41.19;0.13;0.23;-9.78;0.06;-0.04;0.12;5.72;-5.72;32.61;54612;283895;2020/01/25;13:05:08.00;53.3343403401-31519;8.4474704706-18475;1000000.00;0.220;255
24.71;1021.41;43.22;26.00;1021.67;41.20;0.14;0.23;-9.78;0.05;-0.04;0.12;6.43;-7.86;32.26;54612;284896;2020/01/25;13:05:09.00;53.3343403401-31519;8.4474704706-18476;1000000.00;0.113;255
24.70;1021.42;43.22;26.00;1021.66;41.17;0.14;0.24;-9.78;0.05;-0.04;0.12;8.22;-6.79;32.26;54612;285889;2020/01/25;13:05:10.00;53.3343403401-31519;8.4474704705-18477;1000000.00;0.335;255
24.70;1021.41;43.22;26.00;1021.66;41.14;0.13;0.24;-9.77;0.05;-0.04;0.12;7.15;-6.43;32.95;54612;286888;2020/01/25;13:05:11.00;53.3343403401-31519;8.4474704705-18477;1000000.00;0.444;255
24.69;1021.42;43.22;25.99;1021.70;41.13;0.14;0.23;-9.79;0.06;-0.04;0.12;5.18;-6.97;33.46;54612;287890;2020/01/25;13:05:12.00;53.3343403401-31519;8.4474704705-18478;1000000.00;0.441;255
24.68;1021.45;43.22;25.98;1021.71;41.10;0.14;0.23;-9.78;0.06;-0.04;0.12;5.36;-6.07;32.26;54612;288891;2020/01/25;13:05:13.00;53.3343403401-31519;8.4474704705-18478;1000000.00;0.117;255
24.67;1021.44;43.21;25.98;1021.71;41.10;0.14;0.22;-9.79;0.06;-0.04;0.12;4.47;-6.97;33.81;54612;289892;2020/01/25;13:05:14.00;53.3343403401-31519;8.4474704705-18478;1000000.00;0.115;255
24.67;1021.43;43.20;25.98;1021.74;41.09;0.13;0.23;-9.79;0.05;-0.04;0.12;7.32;-6.25;33.12;54612;290890;2020/01/25;13:05:15.00;53.3343403401-31519;8.4474704705-18478;1000000.00;0.228;255
24.67;1021.46;43.18;25.97;1021.71;41.06;0.14;0.24;-9.79;0.06;-0.04;0.12;7.86;-6.43;33.98;54612;291893;2020/01/25;13:05:16.00;53.3343403401-31519;8.4474704705-18478;1000000.00;0.224;255
24.66;1021.43;43.20;25.97;1021.73;41.08;0.15;0.23;-9.80;0.05;-0.04;0.12;4.29;-6.43;33.29;54612;292891;2020/01/25;13:05:17.00;53.3343403401-31519;8.4474704705-18479;1000000.00;0.333;255
24.65;1021.44;43.20;25.97;1021.71;41.07;0.15;0.22;-9.78;0.06;-0.04;0.12;7.50;-7.15;31.23;54612;293889;2020/01/25;13:05:18.00;53.3343403401-31519;8.4474704705-18479;1000000.00;0.06;255
24.64;1021.41;43.21;25.96;1021.72;41.15;0.15;0.23;-9.82;0.05;-0.04;0.12;6.43;-7.15;32.26;54612;294889;2020/01/25;13:05:19.00;53.3343403401-31519;8.4474704705-18479;1000000.00;0.04;255
24.65;1021.44;43.21;25.96;1021.75;41.14;0.13;0.23;-9.80;0.06;-0.04;0.12;6.61;-6.25;33.81;54612;295888;2020/01/25;13:05:20.00;53.3343403401-31519;8.4474704705-18479;1000000.00;0.07;255
24.65;1021.43;43.21;25.94;1021.71;41.16;0.15;0.22;-9.78;0.06;-0.04;0.12;4.82;-6.61;32.09;54612;296891;2020/01/25;13:05:21.00;53.3343403401-31519;8.4474704705-18479;1000000.00;0.117;255
24.64;1021.44;43.21;25.94;1021.72;41.17;0.15;0.23;-9.77;0.06;-0.04;0.12;6.43;-6.07;33.29;54612;297889;2020/01/25;13:05:22.00;53.3343403401-31519;8.4474704705-18479;1000000.00;0.113;255
24.64;1021.43;43.20;25.94;1021.74;41.18;0.16;0.22;-9.78;0.05;-0.04;0.12;7.68;-7.68;32.78;54612;298890;2020/01/25;13:05:23.00;53.3343403401-31519;8.4474704705-18480;1000000.00;0.09;255
24.64;1021.43;43.20;25.94;1021.75;41.17;0.14;0.23;-9.79;0.06;-0.04;0.12;5.36;-6.43;33.98;54612;299889;2020/01/25;13:05:24.00;53.3343403401-31519;8.4474704705-18480;1000000.00;0.04;255
24.64;1021.42;43.20;25.95;1021.72;41.21;0.13;0.22;-9.80;0.05;-0.04;0.12;6.43;-6.07;31.92;54612;300890;2020/01/25;13:05:25.00;53.3343403401-31519;8.4474704705-18480;1000000.00;0.117;255
24.65;1021.43;43.19;25.94;1021.72;41.15;0.14;0.23;-9.80;0.05;-0.04;0.12;5.90;-6.61;32.78;54612;301889;2020/01/25;13:05:26.00;53.3343403401-31519;8.4474704705-18480;1000000.00;0.113;255
24.64;1021.43;43.21;25.94;1021.70;41.15;0.14;0.23;-9.81;0.05;-0.04;0.12;5.18;-7.32;33.46;54612;302889;2020/01/25;13:05:27.00;53.3343403401-31519;8.4474704705-18480;1000000.00;0.111;255
24.64;1021.44;43.21;25.93;1021.73;41.19;0.13;0.23;-9.78;0.06;-0.04;0.12;5.36;-6.07;32.95;54612;303898;2020/01/25;13:05:28.00;53.3343403401-31519;8.4474704705-18480;1000000.00;0.111;255
24.64;1021.44;43.23;25.93;1021.76;41.19;0.15;0.24;-9.81;0.05;-0.04;0.12;5.90;-8.04;32.43;54612;304893;2020/01/25;13:05:29.00;53.3343403401-31519;8.4474704705-18480;1000000.00;0.331;255
24.62;1021.44;43.24;25.93;1021.74;41.18;0.15;0.23;-9.78;0.06;-0.04;0.12;6.07;-6.79;32.61;54612;305893;2020/01/25;13:05:30.00;53.3343403401-31519;8.4474704705-18480;1000000.00;0.220;255
24.62;1021.45;43.25;25.92;1021.72;41.22;0.15;0.24;-9.79;0.06;-0.04;0.12;5.54;-7.32;31.75;54612;306892;2020/01/25;13:05:31.00;53.3343403401-31519;8.4474704705-18480;1000000.00;0.115;255
24.62;1021.41;43.25;25.91;1021.72;41.19;0.15;0.23;-9.80;0.06;-0.04;0.12;6.79;-5.72;31.92;54612;307895;2020/01/25;13:05:32.00;53.3343403401-31519;8.4474704705-18481;1000000.00;0.02;255
24.62;1021.41;43.25;25.92;1021.73;41.19;0.13;0.23;-9.79;0.06;-0.04;0.12;6.61;-6.25;31.75;54612;308893;2020/01/25;13:05:33.00;53.3343403401-31519;8.4474704705-18481;1000000.00;0.113;255
24.61;1021.44;43.26;25.92;1021.71;41.19;0.14;0.23;-9.79;0.05;-0.04;0.12;5.00;-6.07;33.64;54612;309901;2020/01/25;13:05:34.00;53.3343403401-31519;8.4474704705-18481;1000000.00;0.661;255
24.62;1021.44;43.25;25.93;1021.71;41.17;0.15;0.24;-9.81;0.06;-0.04;0.12;6.07;-8.22;32.26;54612;310896;2020/01/25;13:05:35.00;53.3343403401-31519;8.4474704705-18481;1000000.00;0.06;255
24.63;1021.43;43.23;25.94;1021.73;41.15;0.15;0.22;-9.82;0.05;-0.04;0.12;5.72;-6.79;31.92;54612;311898;2020/01/25;13:05:36.00;53.3343403401-31519;8.4474704705-18481;1000000.00;0.111;255
24.64;1021.43;43.20;25.93;1021.73;41.13;0.14;0.22;-9.80;0.06;-0.04;0.12;6.07;-6.79;32.95;54612;312898;2020/01/25;13:05:37.00;53.3343403401-31519;8.4474704705-18481;1000000.00;0.04;255
24.64;1021.44;43.19;25.94;1021.71;41.12;0.14;0.24;-9.79;0.06;-0.04;0.12;5.72;-8.57;32.95;54612;313897;2020/01/25;13:05:38.00;53.3343403401-31519;8.4474704705-18481;1000000.00;0.443;255
24.65;1021.42;43.15;25.93;1021.69;41.10;0.15;0.24;-9.79;0.05;-0.04;0.12;5.72;-7.50;32.61;54612;314898;2020/01/25;13:05:39.00;53.3343403401-31519;8.4474704705-18481;1000000.00;0.113;255
24.65;1021.43;43.15;25.93;1021.70;41.10;0.13;0.23;-9.81;0.06;-0.04;0.12;5.90;-6.61;32.09;54612;315900;2020/01/25;13:05:40.00;53.3343403401-31518;8.4474704705-18481;1000000.00;0.667;255
24.64;1021.42;43.14;25.93;1021.70;41.10;0.13;0.23;-9.80;0.06;-0.04;0.12;5.72;-7.50;31.92;54612;316896;2020/01/25;13:05:41.00;53.3343403401-31518;8.4474704705-18481;1000000.00;0.330;255
24.65;1021.43;43.11;25.94;1021.72;41.01;0.14;0.22;-9.81;0.05;-0.04;0.12;6.07;-6.79;32.26;54612;317895;2020/01/25;13:05:42.00;53.3343403401-31518;8.4474704705-18480;1000000.00;0.113;255
24.65;1021.42;43.08;25.94;1021.69;41.01;0.16;0.22;-9.81;0.06;-0.04;0.12;6.25;-8.75;33.81;54612;318897;2020/01/25;13:05:43.00;53.3343403401-31518;8.4474704705-18480;1000000.00;0.448;255
