T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
6.23;988.28;70.32;5.78;988.77;70.64;0.14;2.24;-9.13;-0.00;0.00;0.00;-33.05;24.12;-69.85;11466;
6.28;988.27;70.38;5.80;988.76;70.70;0.11;2.24;-9.13;-0.00;0.00;-0.00;-32.51;22.51;-70.02;16846;
6.33;988.33;70.39;5.84;988.76;70.68;0.13;2.24;-9.16;0.00;0.00;0.00;-32.69;22.69;-71.22;22225;
6.38;988.35;70.38;5.87;988.84;70.68;0.15;2.23;-9.14;-0.00;0.00;-0.00;-33.41;21.62;-70.87;27602;
6.41;988.43;70.38;5.91;988.90;70.54;-0.02;2.22;-9.14;-0.00;-0.00;-0.00;-33.76;23.76;-73.96;32985;
6.43;988.38;70.64;5.93;988.86;70.93;0.13;2.18;-9.20;-0.00;0.00;-0.00;-33.05;22.69;-65.38;38365;
6.46;988.40;70.76;5.95;988.86;71.02;0.21;2.84;-8.98;-0.00;0.00;-0.01;-35.91;22.69;-68.47;43745;
6.43;988.48;70.36;5.96;988.95;70.51;-0.05;2.38;-8.88;0.02;0.10;0.20;-31.44;20.01;-66.58;49127;
6.45;988.44;70.54;5.99;988.93;70.49;1.28;2.94;-8.95;0.01;0.06;-0.20;-28.05;9.83;-69.16;54502;
6.48;988.51;71.09;6.02;989.00;70.85;0.22;2.61;-9.10;-0.03;0.01;-0.03;-32.51;20.72;-67.96;59882;
6.51;988.49;71.53;6.04;988.99;71.03;0.09;3.04;-8.83;-0.00;-0.00;-0.01;-33.05;21.97;-64.70;65263;
6.56;988.52;71.54;6.08;989.02;71.21;-0.23;2.70;-8.72;-0.01;-0.01;0.07;-31.44;19.65;-66.93;70644;
6.57;988.55;70.68;6.11;989.05;70.44;0.33;2.27;-9.09;0.00;0.01;-0.02;-34.48;22.33;-71.56;76023;
6.60;988.61;70.37;6.15;989.07;70.12;0.17;1.64;-8.90;-0.01;0.00;-0.02;-33.58;21.08;-63.50;81402;
6.64;988.61;70.75;6.19;989.07;70.25;0.34;2.40;-9.21;-0.00;0.00;-0.00;-34.48;21.26;-64.70;86781;
6.69;988.59;71.12;6.24;989.03;70.34;0.34;2.55;-8.85;-0.00;0.00;0.00;-33.76;22.33;-65.04;92161;
6.74;988.56;71.16;6.28;989.00;70.31;0.29;2.37;-9.20;0.01;0.00;-0.00;-33.76;22.33;-64.35;97540;
6.79;988.55;70.92;6.35;989.02;70.22;0.35;2.17;-9.27;0.01;0.01;0.00;-33.58;21.44;-65.90;102918;
6.85;988.55;70.63;6.39;989.07;69.85;0.02;0.94;-9.65;0.02;-0.01;-0.00;-33.41;23.04;-65.38;108302;
6.90;988.48;70.87;6.43;988.97;69.98;2.85;3.17;-7.93;0.04;0.12;-0.44;-44.12;22.69;-65.38;113679;
6.97;988.40;71.28;6.48;988.83;70.26;0.62;4.18;-8.87;0.00;-0.02;-0.00;-48.59;16.08;-65.90;119060;
7.01;988.34;71.71;6.53;988.77;70.35;1.23;2.89;-8.84;-0.01;-0.00;-0.04;-51.63;15.54;-68.47;124442;
7.04;988.35;70.92;6.56;988.74;70.06;0.59;2.85;-9.20;-0.06;0.02;-0.00;-50.73;16.43;-67.61;129825;
7.08;988.28;70.11;6.60;988.71;69.64;0.10;2.72;-9.03;0.00;0.00;-0.00;-50.38;16.08;-68.30;135207;
7.13;988.35;69.50;6.65;988.80;69.26;0.82;1.80;-10.64;0.01;0.03;-0.00;-49.48;13.76;-69.16;140584;
7.21;988.30;69.26;6.71;988.77;69.05;1.09;2.11;-9.47;-0.01;0.02;-0.02;-49.66;16.08;-68.99;145966;
7.28;988.49;69.00;6.76;988.90;68.83;0.94;1.64;-9.25;0.00;-0.01;-0.07;-51.81;13.58;-67.61;151347;
7.31;988.54;68.77;6.80;988.98;68.59;0.41;0.94;-9.58;0.00;-0.00;0.01;-49.30;15.36;-67.61;156727;
7.37;988.57;68.40;6.86;988.99;68.40;0.38;2.38;-9.02;-0.00;-0.00;0.00;-48.95;14.65;-66.93;162108;
7.45;988.59;68.09;6.90;989.03;68.13;0.43;2.40;-9.02;-0.00;0.00;-0.00;-48.23;12.50;-67.61;167489;
7.50;988.65;68.00;6.95;989.07;68.12;0.41;2.47;-8.97;-0.01;-0.00;0.00;-48.77;14.11;-68.82;172870;
7.53;988.66;68.08;6.99;989.06;68.21;0.41;2.28;-9.16;-0.00;0.00;0.00;-48.59;13.93;-68.30;175354;2020/01/28;15:54:34.00;53.51425;8.50636;1000000.00;0.69;255
