T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
22.24;1024.62;45.60;21.95;1023.81;44.86;0.21;0.11;-9.73;-0.00;-0.00;0.00;-25.55;11.25;19.74;75491;
22.28;1024.70;45.67;21.93;1023.84;45.02;0.20;0.11;-9.70;-0.00;-0.00;-0.00;-24.29;11.08;19.56;144082;
22.27;1024.69;45.58;21.85;1023.84;45.11;0.20;0.11;-9.72;-0.00;-0.00;-0.00;-23.76;10.54;19.39;212677;
22.39;1024.65;45.39;21.90;1023.79;45.07;0.20;0.11;-9.70;-0.00;-0.00;0.00;-23.76;9.47;19.05;281265;
22.43;1024.63;45.37;21.85;1023.84;45.32;0.20;0.10;-9.70;-0.00;-0.00;-0.00;-23.76;10.18;19.05;349856;
22.51;1024.62;45.13;21.85;1023.81;45.22;0.20;0.12;-9.69;-0.00;0.00;-0.00;-24.29;9.29;19.56;418447;
