T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
21.76;1024.74;45.91;22.04;1023.93;43.68;0.22;0.15;-9.67;-0.00;0.00;0.00;-10.00;12.15;19.22;11469;
21.79;1024.70;46.04;22.08;1023.91;43.82;0.17;0.13;-9.67;-0.00;0.00;0.00;-11.97;11.97;19.39;16850;
21.82;1024.73;45.86;22.12;1023.88;43.66;0.16;0.15;-9.72;-0.00;-0.00;-0.00;-10.72;12.15;17.85;22238;
21.86;1024.74;46.26;22.15;1023.87;43.80;0.22;0.17;-9.68;0.00;0.00;-0.00;-13.58;12.15;18.88;27617;
21.87;1024.69;46.01;22.17;1023.89;43.86;0.23;0.17;-9.69;-0.00;0.00;0.00;-11.61;12.33;18.36;32999;
